# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "GFP_3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_3.bam
random3282	HD2_scaffold_4	6043667	6049585	+	5919	1363
random3283	HD2_scaffold_3	14174758	14179453	+	4696	1234
random3284	HD2_scaffold_195	10260	14381	+	4122	668
random3285	HD2_scaffold_1	20544285	20547646	+	3362	883
random3286	HD2_scaffold_4	940093	944549	+	4457	962
random3287	HD2_scaffold_10	5035808	5039981	+	4174	1118
random3288	HD2_scaffold_12	3759315	3765821	+	6507	1453
random3289	HD2_scaffold_3	10592226	10601415	+	9190	2287
random3290	HD2_scaffold_9	2155501	2163204	+	7704	1964
random3291	HD2_scaffold_9	1124419	1130320	+	5902	1491
random3292	HD2_scaffold_3	13739474	13743829	+	4356	1117
random3293	HD2_scaffold_11	1764011	1768707	+	4697	1204
random3294	HD2_scaffold_3	8650917	8654751	+	3835	894
random3295	HD2_scaffold_12	4724045	4729031	+	4987	1118
random3296	HD2_scaffold_8	6480646	6485841	+	5196	1334
random3297	HD2_scaffold_5	7826323	7834238	+	7916	1960
random3298	HD2_scaffold_5	15162778	15165934	+	3157	217
random3299	HD2_scaffold_1	4398771	4403138	+	4368	1248
random3300	HD2_scaffold_5	7720409	7725757	+	5349	1310
random3301	HD2_scaffold_2	8240418	8250431	+	10014	2411
random3302	HD2_scaffold_3	1781535	1785242	+	3708	1048
random3303	HD2_scaffold_10	7863161	7867774	+	4614	1312
random3304	HD2_scaffold_3	8962455	8966164	+	3710	877
random3305	HD2_scaffold_2	6214142	6219159	+	5018	1286
random3306	HD2_scaffold_1	15823898	15827561	+	3664	894
random3307	HD2_scaffold_7	5498166	5501903	+	3738	1042
random3308	HD2_scaffold_1	3314963	3320749	+	5787	1399
random3309	HD2_scaffold_9	1370592	1375856	+	5265	1309
random3310	HD2_scaffold_3	8784409	8788517	+	4109	1032
random3311	HD2_scaffold_3	20399251	20403409	+	4159	898
random3312	HD2_scaffold_8	5621019	5625196	+	4178	1091
random3313	HD2_scaffold_7	11083073	11086081	+	3009	750
random3314	HD2_scaffold_4	9114133	9118963	+	4831	1340
random3315	HD2_scaffold_1	10395144	10399307	+	4164	1145
random3316	HD2_scaffold_8	165664	175336	+	9673	2759
random3317	HD2_scaffold_12	4144092	4148531	+	4440	1138
random3318	HD2_scaffold_6	3597679	3605631	+	7953	1898
random3319	HD2_scaffold_141	6213	8263	+	2051	536
random3320	HD2_scaffold_8	9435740	9439953	+	4214	954
random3321	HD2_scaffold_7	7491197	7496953	+	5757	1528
random3322	HD2_scaffold_7	11896396	11899889	+	3494	982
random3323	HD2_scaffold_12	5655051	5672942	+	17892	3482
random3324	HD2_scaffold_4	4950923	4965693	+	14771	5858
random3325	HD2_scaffold_4	2848744	2852862	+	4119	1129
random3326	HD2_scaffold_1	2876075	2880076	+	4002	775
random3327	HD2_scaffold_8	11151317	11155387	+	4071	860
random3328	HD2_scaffold_5	7019116	7032828	+	13713	3478
random3329	HD2_scaffold_2	8083470	8087972	+	4503	1071
random3330	HD2_scaffold_5	5920752	5928817	+	8066	2043
random3331	HD2_scaffold_8	3067390	3081326	+	13937	3514
random3332	HD2_scaffold_12	608790	619250	+	10461	2498
random3333	HD2_scaffold_4	1412362	1413898	+	1537	342
random3334	HD2_scaffold_8	1296829	1303692	+	6864	1683
random3335	HD2_scaffold_11	61423	68778	+	7356	1652
random3336	HD2_scaffold_6	11949960	11960285	+	10326	2491
random3337	HD2_scaffold_7	1118221	1125950	+	7730	1716
random3338	HD2_scaffold_11	709300	715218	+	5919	1565
random3339	HD2_scaffold_8	1312422	1317117	+	4696	1114
random3340	HD2_scaffold_6	12005307	12009428	+	4122	944
random3341	HD2_scaffold_5	13671758	13675119	+	3362	841
random3342	HD2_scaffold_1	28179285	28183741	+	4457	701
random3343	HD2_scaffold_7	7514802	7518975	+	4174	967
random3344	HD2_scaffold_1	14494829	14501335	+	6507	1584
random3345	HD2_scaffold_12	2789356	2798545	+	9190	2136
random3346	HD2_scaffold_7	5976508	5984211	+	7704	1903
random3347	HD2_scaffold_10	10070897	10076798	+	5902	1597
random3348	HD2_scaffold_5	5469632	5473987	+	4356	1220
random3349	HD2_scaffold_11	36562	41258	+	4697	2192
random3350	HD2_scaffold_5	872756	876590	+	3835	1048
random3351	HD2_scaffold_3	14524225	14529211	+	4987	1421
random3352	HD2_scaffold_9	11175821	11181016	+	5196	1212
random3353	HD2_scaffold_1	1287756	1295671	+	7916	941
random3354	HD2_scaffold_1	25697557	25700713	+	3157	759
random3355	HD2_scaffold_1	15436889	15441256	+	4368	1041
random3356	HD2_scaffold_3	766705	772053	+	5349	1337
random3357	HD2_scaffold_11	816156	826169	+	10014	2395
random3358	HD2_scaffold_1	22959061	22962768	+	3708	997
random3359	HD2_scaffold_2	9709569	9714182	+	4614	1100
random3360	HD2_scaffold_1	26867227	26870936	+	3710	864
random3361	HD2_scaffold_9	6109262	6114279	+	5018	1256
random3362	HD2_scaffold_12	1650857	1654520	+	3664	916
random3363	HD2_scaffold_4	4916724	4920461	+	3738	983
random3364	HD2_scaffold_2	17438579	17444365	+	5787	1462
random3365	HD2_scaffold_11	3019864	3025128	+	5265	1412
random3366	HD2_scaffold_1	27029162	27033270	+	4109	1012
random3367	HD2_scaffold_60	34014	38172	+	4159	2999
random3368	HD2_scaffold_40	49546	53723	+	4178	954
random3369	HD2_scaffold_3	11707308	11710316	+	3009	722
random3370	HD2_scaffold_13	89403	94233	+	4831	3105
random3371	HD2_scaffold_2	15747874	15752037	+	4164	1100
random3372	HD2_scaffold_1	26057870	26067542	+	9673	2271
random3373	HD2_scaffold_1	28791648	28796087	+	4440	1127
random3374	HD2_scaffold_2	398373	406325	+	7953	1843
random3375	HD2_scaffold_12	649887	651937	+	2051	452
random3376	HD2_scaffold_7	9874101	9878314	+	4214	1092
random3377	HD2_scaffold_11	4834600	4840356	+	5757	1186
random3378	HD2_scaffold_1	19418722	19422215	+	3494	931
random3379	HD2_scaffold_10	11050122	11068013	+	17892	4155
random3380	HD2_scaffold_7	7002035	7016805	+	14771	3804
random3381	HD2_scaffold_2	6741081	6745199	+	4119	1066
random3382	HD2_scaffold_7	13796248	13800249	+	4002	1095
random3383	HD2_scaffold_7	12024440	12028510	+	4071	1140
random3384	HD2_scaffold_8	552175	565887	+	13713	3522
random3385	HD2_scaffold_7	3370881	3375383	+	4503	1164
random3386	HD2_scaffold_9	9584153	9592218	+	8066	2034
random3387	HD2_scaffold_2	222439	236375	+	13937	3395
random3388	HD2_scaffold_10	11281525	11291985	+	10461	1635
random3389	HD2_scaffold_12	5751449	5752985	+	1537	220
random3390	HD2_scaffold_10	917393	924256	+	6864	1851
random3391	HD2_scaffold_8	296719	304074	+	7356	1779
random3392	HD2_scaffold_3	7226525	7236850	+	10326	2482
random3393	HD2_scaffold_164	8789	16518	+	7730	4089
random3394	HD2_scaffold_7	10059047	10064965	+	5919	1492
random3395	HD2_scaffold_2	6088533	6093228	+	4696	1294
random3396	HD2_scaffold_10	359273	363394	+	4122	1169
random3397	HD2_scaffold_13	9729	13090	+	3362	1864
random3398	HD2_scaffold_7	13701012	13705468	+	4457	1113
random3399	HD2_scaffold_7	4571923	4576096	+	4174	911
random3400	HD2_scaffold_4	4922536	4929042	+	6507	1688
random3401	HD2_scaffold_9	5282498	5291687	+	9190	2310
random3402	HD2_scaffold_12	1099094	1106797	+	7704	1776
random3403	HD2_scaffold_3	12248578	12254479	+	5902	1496
random3404	HD2_scaffold_7	60845	65200	+	4356	1231
random3405	HD2_scaffold_3	8201686	8206382	+	4697	1208
random3406	HD2_scaffold_9	4139786	4143620	+	3835	950
random3407	HD2_scaffold_10	10053619	10058605	+	4987	1300
random3408	HD2_scaffold_11	1836583	1841778	+	5196	1335
random3409	HD2_scaffold_2	17074497	17082412	+	7916	2110
random3410	HD2_scaffold_5	3624919	3628075	+	3157	831
random3411	HD2_scaffold_5	5060228	5064595	+	4368	1029
random3412	HD2_scaffold_10	7570223	7575571	+	5349	1422
random3413	HD2_scaffold_4	4538586	4548599	+	10014	2055
random3414	HD2_scaffold_4	3952785	3956492	+	3708	992
random3415	HD2_scaffold_9	11787147	11791760	+	4614	1111
random3416	HD2_scaffold_3	14192059	14195768	+	3710	1006
random3417	HD2_scaffold_2	1875388	1880405	+	5018	1043
random3418	HD2_scaffold_10	2372469	2376132	+	3664	1028
random3419	HD2_scaffold_683	213	3950	+	3738	487
random3420	HD2_scaffold_1	6377175	6382961	+	5787	1457
random3421	HD2_scaffold_2	14720801	14726065	+	5265	1351
random3422	HD2_scaffold_3	828455	832563	+	4109	997
random3423	HD2_scaffold_8	1131738	1135896	+	4159	1090
random3424	HD2_scaffold_6	5319160	5323337	+	4178	937
random3425	HD2_scaffold_396	4680	7688	+	3009	1052
random3426	HD2_scaffold_1	14858684	14863514	+	4831	1149
random3427	HD2_scaffold_1	10578783	10582946	+	4164	1126
random3428	HD2_scaffold_12	2408324	2417996	+	9673	1716
random3429	HD2_scaffold_5	6743877	6748316	+	4440	1092
random3430	HD2_scaffold_9	10514225	10522177	+	7953	1757
random3431	HD2_scaffold_6	12469617	12471667	+	2051	565
random3432	HD2_scaffold_6	5014531	5018744	+	4214	705
random3433	HD2_scaffold_2	6730736	6736492	+	5757	1423
random3434	HD2_scaffold_5	13538396	13541889	+	3494	983
random3435	HD2_scaffold_10	210153	228044	+	17892	7377
random3436	HD2_scaffold_11	1737799	1752569	+	14771	4990
random3437	HD2_scaffold_97	3144	7262	+	4119	5234
random3438	HD2_scaffold_2	20156149	20160150	+	4002	949
random3439	HD2_scaffold_10	9916406	9920476	+	4071	1160
random3440	HD2_scaffold_1	1428224	1441936	+	13713	2861
random3441	HD2_scaffold_1	11564581	11569083	+	4503	949
random3442	HD2_scaffold_2	7065100	7073165	+	8066	1924
random3443	HD2_scaffold_9	4981650	4995586	+	13937	3478
random3444	HD2_scaffold_8	11512534	11522994	+	10461	2530
random3445	HD2_scaffold_4	15841587	15843123	+	1537	383
random3446	HD2_scaffold_2	7280432	7287295	+	6864	1719
random3447	HD2_scaffold_3	18261340	18268695	+	7356	1676
random3448	HD2_scaffold_8	1742162	1752487	+	10326	2690
random3449	HD2_scaffold_1	2400841	2408570	+	7730	1819
random3450	HD2_scaffold_3	20366395	20372313	+	5919	1517
random3451	HD2_scaffold_109	15682	20377	+	4696	6293
random3452	HD2_scaffold_6	4586948	4591069	+	4122	1078
random3453	HD2_scaffold_3	16408050	16411411	+	3362	909
random3454	HD2_scaffold_5	2176339	2180795	+	4457	1150
random3455	HD2_scaffold_7	9364722	9368895	+	4174	1155
random3456	HD2_scaffold_1	21034181	21040687	+	6507	1616
random3457	HD2_scaffold_10	5084766	5093955	+	9190	2320
random3458	HD2_scaffold_4	4549272	4556975	+	7704	2063
random3459	HD2_scaffold_7	12078831	12084732	+	5902	1389
random3460	HD2_scaffold_12	6618520	6622875	+	4356	1299
random3461	HD2_scaffold_6	110017	114713	+	4697	981
random3462	HD2_scaffold_9	11961765	11965599	+	3835	896
random3463	HD2_scaffold_11	1392712	1397698	+	4987	1258
random3464	HD2_scaffold_3	11976765	11981960	+	5196	1195
random3465	HD2_scaffold_2	14252616	14260531	+	7916	2037
random3466	HD2_scaffold_3	7674	10830	+	3157	663
random3467	HD2_scaffold_1	24595489	24599856	+	4368	1059
random3468	HD2_scaffold_6	11598762	11604110	+	5349	1366
random3469	HD2_scaffold_9	10236899	10246912	+	10014	2470
random3470	HD2_scaffold_10	10740747	10744454	+	3708	1017
random3471	HD2_scaffold_9	6522690	6527303	+	4614	1177
random3472	HD2_scaffold_6	14101568	14105277	+	3710	939
random3473	HD2_scaffold_6	12217389	12222406	+	5018	1211
random3474	HD2_scaffold_4	13878101	13881764	+	3664	900
random3475	HD2_scaffold_1	22280635	22284372	+	3738	904
random3476	HD2_scaffold_1	8634579	8640365	+	5787	1519
random3477	HD2_scaffold_2	12494970	12500234	+	5265	1404
random3478	HD2_scaffold_7	7504934	7509042	+	4109	1044
random3479	HD2_scaffold_4	14236387	14240545	+	4159	841
random3480	HD2_scaffold_2	15623163	15627340	+	4178	1168
random3481	HD2_scaffold_6	875103	878111	+	3009	675
random3482	HD2_scaffold_6	1355079	1359909	+	4831	539
random3483	HD2_scaffold_8	672706	676869	+	4164	1139
random3484	HD2_scaffold_6	3837790	3847462	+	9673	2422
random3485	HD2_scaffold_4	1778697	1783136	+	4440	1159
random3486	HD2_scaffold_2	22504311	22512263	+	7953	2073
random3487	HD2_scaffold_9	8650144	8652194	+	2051	550
random3488	HD2_scaffold_3	4693036	4697249	+	4214	1054
random3489	HD2_scaffold_2	572080	577836	+	5757	1092
random3490	HD2_scaffold_6	1017400	1020893	+	3494	862
random3491	HD2_scaffold_2	18209871	18227762	+	17892	4591
random3492	HD2_scaffold_1	20554908	20569678	+	14771	3490
random3493	HD2_scaffold_1	20755024	20759142	+	4119	1046
random3494	HD2_scaffold_9	6227690	6231691	+	4002	1068
random3495	HD2_scaffold_8	2391235	2395305	+	4071	1173
random3496	HD2_scaffold_4	3513169	3526881	+	13713	3382
random3497	HD2_scaffold_7	8546408	8550910	+	4503	1071
random3498	HD2_scaffold_5	12401434	12409499	+	8066	2059
random3499	HD2_scaffold_7	10572626	10586562	+	13937	3557
random3500	HD2_scaffold_3	9192864	9203324	+	10461	3607
random3501	HD2_scaffold_6	2406789	2408325	+	1537	414
random3502	HD2_scaffold_8	9431864	9438727	+	6864	1514
random3503	HD2_scaffold_7	1884726	1892081	+	7356	1697
random3504	HD2_scaffold_2	22496036	22506361	+	10326	2579
random3505	HD2_scaffold_5	1421115	1428844	+	7730	1749
random3506	HD2_scaffold_3	1930431	1936349	+	5919	1524
random3507	HD2_scaffold_5	12722827	12727522	+	4696	1230
random3508	HD2_scaffold_1	24675001	24679122	+	4122	1074
random3509	HD2_scaffold_11	4785238	4788599	+	3362	575
random3510	HD2_scaffold_3	18628019	18632475	+	4457	1157
random3511	HD2_scaffold_2	22646558	22650731	+	4174	1067
random3512	HD2_scaffold_3	11071903	11078409	+	6507	1582
random3513	HD2_scaffold_72	22287	31476	+	9190	3388
random3514	HD2_scaffold_4	5984838	5992541	+	7704	1901
random3515	HD2_scaffold_2	19398175	19404076	+	5902	1378
random3516	HD2_scaffold_2	21284051	21288406	+	4356	1137
random3517	HD2_scaffold_1	19402687	19407383	+	4697	1093
random3518	HD2_scaffold_7	1846252	1850086	+	3835	841
random3519	HD2_scaffold_1	12025559	12030545	+	4987	1222
random3520	HD2_scaffold_3	16635329	16640524	+	5196	1261
random3521	HD2_scaffold_2	19889513	19897428	+	7916	1942
random3522	HD2_scaffold_1	19765364	19768520	+	3157	791
random3523	HD2_scaffold_9	9762110	9766477	+	4368	1148
random3524	HD2_scaffold_240	7292	12640	+	5349	2008
random3525	HD2_scaffold_4	11741	21754	+	10014	5142
random3526	HD2_scaffold_3	16814957	16818664	+	3708	966
random3527	HD2_scaffold_1	11773837	11778450	+	4614	1130
random3528	HD2_scaffold_3	20687340	20691049	+	3710	1006
random3529	HD2_scaffold_2	22204145	22209162	+	5018	1192
random3530	HD2_scaffold_4	14048636	14052299	+	3664	853
random3531	HD2_scaffold_3	1861410	1865147	+	3738	851
random3532	HD2_scaffold_3	20313708	20319494	+	5787	1244
random3533	HD2_scaffold_4	14218863	14224127	+	5265	1086
random3534	HD2_scaffold_5	11165652	11169760	+	4109	1047
random3535	HD2_scaffold_212	6328	10486	+	4159	1532
random3536	HD2_scaffold_9	1657472	1661649	+	4178	1167
random3537	HD2_scaffold_2	12032040	12035048	+	3009	831
random3538	HD2_scaffold_10	3382336	3387166	+	4831	1347
random3539	HD2_scaffold_89	12195	16358	+	4164	1266
random3540	HD2_scaffold_1	20566537	20576209	+	9673	2339
random3541	HD2_scaffold_1	15453298	15457737	+	4440	968
random3542	HD2_scaffold_9	7214157	7222109	+	7953	1884
random3543	HD2_scaffold_5	2605595	2607645	+	2051	498
random3544	HD2_scaffold_1	688198	692411	+	4214	656
random3545	HD2_scaffold_7	8814261	8820017	+	5757	1406
random3546	HD2_scaffold_508	2547	6040	+	3494	911
random3547	HD2_scaffold_7	6083196	6101087	+	17892	4230
random3548	HD2_scaffold_3	6299836	6314606	+	14771	3766
random3549	HD2_scaffold_3	19563012	19567130	+	4119	1052
random3550	HD2_scaffold_8	1450508	1454509	+	4002	1003
random3551	HD2_scaffold_11	6373557	6377627	+	4071	575
random3552	HD2_scaffold_1	6349535	6363247	+	13713	3250
random3553	HD2_scaffold_11	5144188	5148690	+	4503	1009
random3554	HD2_scaffold_4	1302303	1310368	+	8066	2069
random3555	HD2_scaffold_1	1023483	1037419	+	13937	2543
random3556	HD2_scaffold_6	8553376	8563836	+	10461	2436
random3557	HD2_scaffold_11	6640338	6641874	+	1537	391
random3558	HD2_scaffold_8	3869461	3876324	+	6864	1742
random3559	HD2_scaffold_3	19018413	19025768	+	7356	1772
random3560	HD2_scaffold_5	1803210	1813535	+	10326	2532
random3561	HD2_scaffold_2	21824877	21832606	+	7730	1804
random3562	HD2_scaffold_3	7261962	7267880	+	5919	1562
random3563	HD2_scaffold_4	15743717	15748412	+	4696	1256
random3564	HD2_scaffold_1	567148	571269	+	4122	885
random3565	HD2_scaffold_4	259652	263013	+	3362	878
random3566	HD2_scaffold_3	11756943	11761399	+	4457	1121
random3567	HD2_scaffold_2	3367290	3371463	+	4174	1134
random3568	HD2_scaffold_269	3107	9613	+	6507	1667
random3569	HD2_scaffold_2	7565593	7574782	+	9190	2277
random3570	HD2_scaffold_70	21569	29272	+	7704	2403
random3571	HD2_scaffold_9	10821003	10826904	+	5902	786
random3572	HD2_scaffold_10	7929949	7934304	+	4356	1185
random3573	HD2_scaffold_456	2691	7387	+	4697	1993
random3574	HD2_scaffold_7	7466316	7470150	+	3835	1005
random3575	HD2_scaffold_1	9551177	9556163	+	4987	1216
random3576	HD2_scaffold_11	256254	261449	+	5196	1395
random3577	HD2_scaffold_10	10144927	10152842	+	7916	1675
random3578	HD2_scaffold_4	2311322	2314478	+	3157	793
random3579	HD2_scaffold_9	3253146	3257513	+	4368	1124
random3580	HD2_scaffold_7	11945335	11950683	+	5349	1252
random3581	HD2_scaffold_7	12778746	12788759	+	10014	2271
random3582	HD2_scaffold_10	3534316	3538023	+	3708	860
random3583	HD2_scaffold_12	1417486	1422099	+	4614	1202
random3584	HD2_scaffold_9	3851612	3855321	+	3710	1012
random3585	HD2_scaffold_7	12535218	12540235	+	5018	1285
random3586	HD2_scaffold_9	11719200	11722863	+	3664	633
random3587	HD2_scaffold_3	17411571	17415308	+	3738	1004
random3588	HD2_scaffold_2	12446678	12452464	+	5787	1485
random3589	HD2_scaffold_1	1921717	1926981	+	5265	937
random3590	HD2_scaffold_5	13949695	13953803	+	4109	959
random3591	HD2_scaffold_11	720637	724795	+	4159	1061
random3592	HD2_scaffold_2	1211206	1215383	+	4178	884
random3593	HD2_scaffold_1	28046625	28049633	+	3009	787
random3594	HD2_scaffold_44	28952	33782	+	4831	32620
random3595	HD2_scaffold_1	2355190	2359353	+	4164	1007
random3596	HD2_scaffold_2	6586353	6596025	+	9673	2414
random3597	HD2_scaffold_5	13914582	13919021	+	4440	1042
random3598	HD2_scaffold_2	11157488	11165440	+	7953	2199
random3599	HD2_scaffold_2	20730838	20732888	+	2051	537
random3600	HD2_scaffold_10	5461270	5465483	+	4214	1190
random3601	HD2_scaffold_3	16461611	16467367	+	5757	1540
random3602	HD2_scaffold_5	7333658	7337151	+	3494	847
random3603	HD2_scaffold_7	9581330	9599221	+	17892	4581
random3604	HD2_scaffold_10	888359	903129	+	14771	3191
random3605	HD2_scaffold_1	25787537	25791655	+	4119	1025
random3606	HD2_scaffold_2	19689280	19693281	+	4002	1067
random3607	HD2_scaffold_3	16165481	16169551	+	4071	949
random3608	HD2_scaffold_5	412834	426546	+	13713	3517
random3609	HD2_scaffold_6	14181856	14186358	+	4503	1143
random3610	HD2_scaffold_5	14741017	14749082	+	8066	1768
random3611	HD2_scaffold_4	6836264	6850200	+	13937	3464
random3612	HD2_scaffold_11	5370680	5381140	+	10461	2601
random3613	HD2_scaffold_1	9263370	9264906	+	1537	518
random3614	HD2_scaffold_6	1826442	1833305	+	6864	1378
random3615	HD2_scaffold_3	18243422	18250777	+	7356	1827
random3616	HD2_scaffold_2	3873713	3884038	+	10326	2179
random3617	HD2_scaffold_12	3138757	3146486	+	7730	1705
random3618	HD2_scaffold_1	3572314	3578232	+	5919	1525
random3619	HD2_scaffold_6	4456308	4461003	+	4696	1245
random3620	HD2_scaffold_10	7604181	7608302	+	4122	985
random3621	HD2_scaffold_7	8762784	8766145	+	3362	796
random3622	HD2_scaffold_1	25400473	25404929	+	4457	1038
random3623	HD2_scaffold_7	3868773	3872946	+	4174	1051
random3624	HD2_scaffold_21	19756	26262	+	6507	2567
random3625	HD2_scaffold_5	9984541	9993730	+	9190	2225
random3626	HD2_scaffold_11	5919703	5927406	+	7704	1763
random3627	HD2_scaffold_5	8323708	8329609	+	5902	2275
random3628	HD2_scaffold_4	8370939	8375294	+	4356	1157
random3629	HD2_scaffold_2	6569304	6574000	+	4697	1250
random3630	HD2_scaffold_8	11243217	11247051	+	3835	1032
random3631	HD2_scaffold_5	706177	711163	+	4987	1208
random3632	HD2_scaffold_2	5755390	5760585	+	5196	1396
random3633	HD2_scaffold_6	3050074	3057989	+	7916	1783
random3634	HD2_scaffold_8	9979413	9982569	+	3157	768
random3635	HD2_scaffold_6	5969807	5974174	+	4368	1127
random3636	HD2_scaffold_1	21300832	21306180	+	5349	1357
random3637	HD2_scaffold_9	977381	987394	+	10014	2562
random3638	HD2_scaffold_2	21630173	21633880	+	3708	1004
random3639	HD2_scaffold_10	9137206	9141819	+	4614	1148
random3640	HD2_scaffold_3	1322820	1326529	+	3710	915
random3641	HD2_scaffold_6	12481560	12486577	+	5018	1343
random3642	HD2_scaffold_1	24010094	24013757	+	3664	936
random3643	HD2_scaffold_9	3329503	3333240	+	3738	989
random3644	HD2_scaffold_3	20027922	20033708	+	5787	1244
random3645	HD2_scaffold_1	23022313	23027577	+	5265	1334
random3646	HD2_scaffold_289	7187	11295	+	4109	976
random3647	HD2_scaffold_3	14909269	14913427	+	4159	1048
random3648	HD2_scaffold_12	5001542	5005719	+	4178	1016
random3649	HD2_scaffold_1	7311394	7314402	+	3009	752
random3650	HD2_scaffold_12	1369900	1374730	+	4831	1115
random3651	HD2_scaffold_4	6011668	6015831	+	4164	1149
random3652	HD2_scaffold_4	2925273	2934945	+	9673	2409
random3653	HD2_scaffold_10	1957878	1962317	+	4440	1111
random3654	HD2_scaffold_7	11803605	11811557	+	7953	2102
random3655	HD2_scaffold_7	4480535	4482585	+	2051	522
random3656	HD2_scaffold_10	9677710	9681923	+	4214	807
