# Program:featureCounts v2.0.1; Command:"featureCounts" "../St1.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "St1.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../St1.bam
random3176	HD2_scaffold_7	8606670	8613176	+	6507	16196
random3177	HD2_scaffold_2	13345667	13354856	+	9190	22900
random3178	HD2_scaffold_7	1795684	1803387	+	7704	19544
random3179	HD2_scaffold_3	347133	353034	+	5902	13000
random3180	HD2_scaffold_4	1993161	1997516	+	4356	11656
random3181	HD2_scaffold_6	7453492	7458188	+	4697	10982
random3182	HD2_scaffold_1	15605870	15609704	+	3835	8747
random3183	HD2_scaffold_11	4122023	4127009	+	4987	11535
random3184	HD2_scaffold_1	2028661	2033856	+	5196	13173
random3185	HD2_scaffold_4	8447137	8455052	+	7916	20557
random3186	HD2_scaffold_7	5019980	5023136	+	3157	7761
random3187	HD2_scaffold_4	6016671	6021038	+	4368	11377
random3188	HD2_scaffold_1	9250773	9256121	+	5349	13468
random3189	HD2_scaffold_1	10834366	10844379	+	10014	24855
random3190	HD2_scaffold_185	9979	13686	+	3708	5263
random3191	HD2_scaffold_5	5567476	5572089	+	4614	12239
random3192	HD2_scaffold_11	574646	578355	+	3710	8761
random3193	HD2_scaffold_8	1489824	1494841	+	5018	11703
random3194	HD2_scaffold_9	7329527	7333190	+	3664	8838
random3195	HD2_scaffold_7	8706298	8710035	+	3738	9904
random3196	HD2_scaffold_2	2461013	2466799	+	5787	14100
random3197	HD2_scaffold_5	6379154	6384418	+	5265	12742
random3198	HD2_scaffold_5	6994043	6998151	+	4109	10927
random3199	HD2_scaffold_2	4660787	4664945	+	4159	10390
random3200	HD2_scaffold_1	5893428	5897605	+	4178	10462
random3201	HD2_scaffold_2	16202766	16205774	+	3009	7891
random3202	HD2_scaffold_2	5278914	5283744	+	4831	11730
random3203	HD2_scaffold_7	1012735	1016898	+	4164	10598
random3204	HD2_scaffold_8	6216102	6225774	+	9673	26049
random3205	HD2_scaffold_6	872368	876807	+	4440	9219
random3206	HD2_scaffold_5	8964714	8972666	+	7953	19036
random3207	HD2_scaffold_6	11377279	11379329	+	2051	5672
random3208	HD2_scaffold_9	7799488	7803701	+	4214	10542
random3209	HD2_scaffold_152	15455	21211	+	5757	12742
random3210	HD2_scaffold_6	10063345	10066838	+	3494	8807
random3211	HD2_scaffold_8	3314928	3332819	+	17892	43188
random3212	HD2_scaffold_8	228538	243308	+	14771	34020
random3213	HD2_scaffold_2	16349746	16353864	+	4119	10503
random3214	HD2_scaffold_4	5775741	5779742	+	4002	9622
random3215	HD2_scaffold_4	6971221	6975291	+	4071	9845
random3216	HD2_scaffold_9	11630613	11644325	+	13713	48483
random3217	HD2_scaffold_3	7763005	7767507	+	4503	11669
random3218	HD2_scaffold_8	6283036	6291101	+	8066	20752
random3219	HD2_scaffold_3	11696544	11710480	+	13937	31313
random3220	HD2_scaffold_8	10619313	10629773	+	10461	25170
random3221	HD2_scaffold_2	15830711	15832247	+	1537	4092
random3222	HD2_scaffold_2	13155956	13162819	+	6864	24163
random3223	HD2_scaffold_3	11923672	11931027	+	7356	18085
random3224	HD2_scaffold_10	7615686	7626011	+	10326	23998
random3225	HD2_scaffold_50	29540	37269	+	7730	66321
random3226	HD2_scaffold_11	4989430	4995348	+	5919	10981
random3227	HD2_scaffold_1	9167488	9172183	+	4696	11261
random3228	HD2_scaffold_2	5536455	5540576	+	4122	9788
random3229	HD2_scaffold_10	7616719	7620080	+	3362	8302
random3230	HD2_scaffold_7	3713500	3717956	+	4457	10703
random3231	HD2_scaffold_2	6477817	6481990	+	4174	10494
random3232	HD2_scaffold_8	6697576	6704082	+	6507	16329
random3233	HD2_scaffold_3	5836856	5846045	+	9190	22705
random3234	HD2_scaffold_5	11647796	11655499	+	7704	19744
random3235	HD2_scaffold_11	510216	516117	+	5902	13917
random3236	HD2_scaffold_1	25547747	25552102	+	4356	8930
random3237	HD2_scaffold_1	16579551	16584247	+	4697	11182
random3238	HD2_scaffold_6	5092102	5095936	+	3835	9782
random3239	HD2_scaffold_3	10656856	10661842	+	4987	11695
random3240	HD2_scaffold_5	11363888	11369083	+	5196	13023
random3241	HD2_scaffold_1	22045473	22053388	+	7916	17307
random3242	HD2_scaffold_7	3685234	3688390	+	3157	7796
random3243	HD2_scaffold_11	2410380	2414747	+	4368	10344
random3244	HD2_scaffold_2	11692774	11698122	+	5349	13528
random3245	HD2_scaffold_6	7511950	7521963	+	10014	24767
random3246	HD2_scaffold_1	21033038	21036745	+	3708	9734
random3247	HD2_scaffold_8	2787371	2791984	+	4614	11814
random3248	HD2_scaffold_8	8733951	8737660	+	3710	8969
random3249	HD2_scaffold_2	5031272	5036289	+	5018	12333
random3250	HD2_scaffold_7	10164975	10168638	+	3664	9023
random3251	HD2_scaffold_162	7495	11232	+	3738	4776
random3252	HD2_scaffold_9	12035167	12040953	+	5787	14162
random3253	HD2_scaffold_5	502585	507849	+	5265	14637
random3254	HD2_scaffold_1	4632737	4636845	+	4109	8723
random3255	HD2_scaffold_1	519731	523889	+	4159	7268
random3256	HD2_scaffold_6	10177121	10181298	+	4178	9773
random3257	HD2_scaffold_1	14789603	14792611	+	3009	7484
random3258	HD2_scaffold_12	2247835	2252665	+	4831	13743
random3259	HD2_scaffold_10	6074699	6078862	+	4164	10383
random3260	HD2_scaffold_2	1922655	1932327	+	9673	21261
random3261	HD2_scaffold_1	17121601	17126040	+	4440	11380
random3262	HD2_scaffold_3	18834418	18842370	+	7953	19153
random3263	HD2_scaffold_4	9871889	9873939	+	2051	5347
random3264	HD2_scaffold_2	19154792	19159005	+	4214	9854
random3265	HD2_scaffold_10	9609543	9615299	+	5757	13404
random3266	HD2_scaffold_9	9775568	9779061	+	3494	8847
random3267	HD2_scaffold_49	8163	26054	+	17892	29131
random3268	HD2_scaffold_8	7411061	7425831	+	14771	32638
random3269	HD2_scaffold_12	2264980	2269098	+	4119	10220
random3270	HD2_scaffold_11	2631762	2635763	+	4002	9887
random3271	HD2_scaffold_3	756391	760461	+	4071	9598
random3272	HD2_scaffold_1	9057196	9070908	+	13713	32823
random3273	HD2_scaffold_1	22051384	22055886	+	4503	10391
random3274	HD2_scaffold_6	13992672	14000737	+	8066	19478
random3275	HD2_scaffold_9	461629	475565	+	13937	31578
random3276	HD2_scaffold_6	4390995	4401455	+	10461	24278
random3277	HD2_scaffold_8	7940516	7942052	+	1537	3740
random3278	HD2_scaffold_11	23228	30091	+	6864	10517
random3279	HD2_scaffold_2	16426279	16433634	+	7356	18476
random3280	HD2_scaffold_2	13540433	13550758	+	10326	25042
random3281	HD2_scaffold_6	8580654	8588383	+	7730	19035
random3282	HD2_scaffold_4	6043667	6049585	+	5919	13664
random3283	HD2_scaffold_3	14174758	14179453	+	4696	11843
random3284	HD2_scaffold_195	10260	14381	+	4122	5653
random3285	HD2_scaffold_1	20544285	20547646	+	3362	8097
random3286	HD2_scaffold_4	940093	944549	+	4457	9457
random3287	HD2_scaffold_10	5035808	5039981	+	4174	10882
random3288	HD2_scaffold_12	3759315	3765821	+	6507	14599
random3289	HD2_scaffold_3	10592226	10601415	+	9190	22769
random3290	HD2_scaffold_9	2155501	2163204	+	7704	19072
random3291	HD2_scaffold_9	1124419	1130320	+	5902	14050
random3292	HD2_scaffold_3	13739474	13743829	+	4356	10692
random3293	HD2_scaffold_11	1764011	1768707	+	4697	11888
random3294	HD2_scaffold_3	8650917	8654751	+	3835	9617
random3295	HD2_scaffold_12	4724045	4729031	+	4987	11572
random3296	HD2_scaffold_8	6480646	6485841	+	5196	13630
random3297	HD2_scaffold_5	7826323	7834238	+	7916	19727
random3298	HD2_scaffold_5	15162778	15165934	+	3157	2317
random3299	HD2_scaffold_1	4398771	4403138	+	4368	12934
random3300	HD2_scaffold_5	7720409	7725757	+	5349	13483
random3301	HD2_scaffold_2	8240418	8250431	+	10014	22600
random3302	HD2_scaffold_3	1781535	1785242	+	3708	9712
random3303	HD2_scaffold_10	7863161	7867774	+	4614	11852
random3304	HD2_scaffold_3	8962455	8966164	+	3710	12354
random3305	HD2_scaffold_2	6214142	6219159	+	5018	13118
random3306	HD2_scaffold_1	15823898	15827561	+	3664	9467
random3307	HD2_scaffold_7	5498166	5501903	+	3738	9274
random3308	HD2_scaffold_1	3314963	3320749	+	5787	13595
random3309	HD2_scaffold_9	1370592	1375856	+	5265	12724
random3310	HD2_scaffold_3	8784409	8788517	+	4109	10016
random3311	HD2_scaffold_3	20399251	20403409	+	4159	10195
random3312	HD2_scaffold_8	5621019	5625196	+	4178	10664
random3313	HD2_scaffold_7	11083073	11086081	+	3009	7764
random3314	HD2_scaffold_4	9114133	9118963	+	4831	11814
random3315	HD2_scaffold_1	10395144	10399307	+	4164	10817
random3316	HD2_scaffold_8	165664	175336	+	9673	25454
random3317	HD2_scaffold_12	4144092	4148531	+	4440	10638
random3318	HD2_scaffold_6	3597679	3605631	+	7953	18098
random3319	HD2_scaffold_141	6213	8263	+	2051	4894
random3320	HD2_scaffold_8	9435740	9439953	+	4214	9300
random3321	HD2_scaffold_7	7491197	7496953	+	5757	16028
random3322	HD2_scaffold_7	11896396	11899889	+	3494	9516
random3323	HD2_scaffold_12	5655051	5672942	+	17892	37281
random3324	HD2_scaffold_4	4950923	4965693	+	14771	62371
random3325	HD2_scaffold_4	2848744	2852862	+	4119	10460
random3326	HD2_scaffold_1	2876075	2880076	+	4002	7792
random3327	HD2_scaffold_8	11151317	11155387	+	4071	9953
random3328	HD2_scaffold_5	7019116	7032828	+	13713	33558
random3329	HD2_scaffold_2	8083470	8087972	+	4503	11281
random3330	HD2_scaffold_5	5920752	5928817	+	8066	20117
random3331	HD2_scaffold_8	3067390	3081326	+	13937	34222
random3332	HD2_scaffold_12	608790	619250	+	10461	25913
random3333	HD2_scaffold_4	1412362	1413898	+	1537	3904
random3334	HD2_scaffold_8	1296829	1303692	+	6864	16729
random3335	HD2_scaffold_11	61423	68778	+	7356	19330
random3336	HD2_scaffold_6	11949960	11960285	+	10326	25829
random3337	HD2_scaffold_7	1118221	1125950	+	7730	16460
random3338	HD2_scaffold_11	709300	715218	+	5919	14225
random3339	HD2_scaffold_8	1312422	1317117	+	4696	13039
random3340	HD2_scaffold_6	12005307	12009428	+	4122	9545
random3341	HD2_scaffold_5	13671758	13675119	+	3362	9192
random3342	HD2_scaffold_1	28179285	28183741	+	4457	7020
random3343	HD2_scaffold_7	7514802	7518975	+	4174	9977
random3344	HD2_scaffold_1	14494829	14501335	+	6507	15495
random3345	HD2_scaffold_12	2789356	2798545	+	9190	22383
random3346	HD2_scaffold_7	5976508	5984211	+	7704	17578
random3347	HD2_scaffold_10	10070897	10076798	+	5902	15348
random3348	HD2_scaffold_5	5469632	5473987	+	4356	11025
random3349	HD2_scaffold_11	36562	41258	+	4697	19962
random3350	HD2_scaffold_5	872756	876590	+	3835	9861
random3351	HD2_scaffold_3	14524225	14529211	+	4987	13288
random3352	HD2_scaffold_9	11175821	11181016	+	5196	12369
random3353	HD2_scaffold_1	1287756	1295671	+	7916	10661
random3354	HD2_scaffold_1	25697557	25700713	+	3157	7849
random3355	HD2_scaffold_1	15436889	15441256	+	4368	10738
random3356	HD2_scaffold_3	766705	772053	+	5349	12763
random3357	HD2_scaffold_11	816156	826169	+	10014	22837
random3358	HD2_scaffold_1	22959061	22962768	+	3708	9789
random3359	HD2_scaffold_2	9709569	9714182	+	4614	11220
random3360	HD2_scaffold_1	26867227	26870936	+	3710	8813
random3361	HD2_scaffold_9	6109262	6114279	+	5018	11693
random3362	HD2_scaffold_12	1650857	1654520	+	3664	8861
random3363	HD2_scaffold_4	4916724	4920461	+	3738	9409
random3364	HD2_scaffold_2	17438579	17444365	+	5787	14544
random3365	HD2_scaffold_11	3019864	3025128	+	5265	13954
random3366	HD2_scaffold_1	27029162	27033270	+	4109	10381
random3367	HD2_scaffold_60	34014	38172	+	4159	29007
random3368	HD2_scaffold_40	49546	53723	+	4178	10881
random3369	HD2_scaffold_3	11707308	11710316	+	3009	7255
random3370	HD2_scaffold_13	89403	94233	+	4831	28419
random3371	HD2_scaffold_2	15747874	15752037	+	4164	10084
random3372	HD2_scaffold_1	26057870	26067542	+	9673	22104
random3373	HD2_scaffold_1	28791648	28796087	+	4440	10186
random3374	HD2_scaffold_2	398373	406325	+	7953	19104
random3375	HD2_scaffold_12	649887	651937	+	2051	4837
random3376	HD2_scaffold_7	9874101	9878314	+	4214	10643
random3377	HD2_scaffold_11	4834600	4840356	+	5757	12937
random3378	HD2_scaffold_1	19418722	19422215	+	3494	8737
random3379	HD2_scaffold_10	11050122	11068013	+	17892	40869
random3380	HD2_scaffold_7	7002035	7016805	+	14771	36484
random3381	HD2_scaffold_2	6741081	6745199	+	4119	10339
random3382	HD2_scaffold_7	13796248	13800249	+	4002	9972
random3383	HD2_scaffold_7	12024440	12028510	+	4071	10897
random3384	HD2_scaffold_8	552175	565887	+	13713	33126
random3385	HD2_scaffold_7	3370881	3375383	+	4503	10798
random3386	HD2_scaffold_9	9584153	9592218	+	8066	20680
random3387	HD2_scaffold_2	222439	236375	+	13937	33502
random3388	HD2_scaffold_10	11281525	11291985	+	10461	19199
random3389	HD2_scaffold_12	5751449	5752985	+	1537	2388
random3390	HD2_scaffold_10	917393	924256	+	6864	16271
random3391	HD2_scaffold_8	296719	304074	+	7356	17542
random3392	HD2_scaffold_3	7226525	7236850	+	10326	25091
random3393	HD2_scaffold_164	8789	16518	+	7730	45737
random3394	HD2_scaffold_7	10059047	10064965	+	5919	14841
random3395	HD2_scaffold_2	6088533	6093228	+	4696	11560
random3396	HD2_scaffold_10	359273	363394	+	4122	33594
random3397	HD2_scaffold_13	9729	13090	+	3362	18507
random3398	HD2_scaffold_7	13701012	13705468	+	4457	10490
random3399	HD2_scaffold_7	4571923	4576096	+	4174	9983
random3400	HD2_scaffold_4	4922536	4929042	+	6507	15396
random3401	HD2_scaffold_9	5282498	5291687	+	9190	23072
random3402	HD2_scaffold_12	1099094	1106797	+	7704	18582
random3403	HD2_scaffold_3	12248578	12254479	+	5902	14643
random3404	HD2_scaffold_7	60845	65200	+	4356	11907
random3405	HD2_scaffold_3	8201686	8206382	+	4697	11580
random3406	HD2_scaffold_9	4139786	4143620	+	3835	9372
random3407	HD2_scaffold_10	10053619	10058605	+	4987	12570
random3408	HD2_scaffold_11	1836583	1841778	+	5196	13391
random3409	HD2_scaffold_2	17074497	17082412	+	7916	19651
random3410	HD2_scaffold_5	3624919	3628075	+	3157	7950
random3411	HD2_scaffold_5	5060228	5064595	+	4368	10780
random3412	HD2_scaffold_10	7570223	7575571	+	5349	13131
random3413	HD2_scaffold_4	4538586	4548599	+	10014	20545
random3414	HD2_scaffold_4	3952785	3956492	+	3708	9573
random3415	HD2_scaffold_9	11787147	11791760	+	4614	10589
random3416	HD2_scaffold_3	14192059	14195768	+	3710	11378
random3417	HD2_scaffold_2	1875388	1880405	+	5018	10587
random3418	HD2_scaffold_10	2372469	2376132	+	3664	9690
random3419	HD2_scaffold_683	213	3950	+	3738	4178
random3420	HD2_scaffold_1	6377175	6382961	+	5787	13437
random3421	HD2_scaffold_2	14720801	14726065	+	5265	12659
random3422	HD2_scaffold_3	828455	832563	+	4109	9566
random3423	HD2_scaffold_8	1131738	1135896	+	4159	10533
random3424	HD2_scaffold_6	5319160	5323337	+	4178	9701
random3425	HD2_scaffold_396	4680	7688	+	3009	9135
random3426	HD2_scaffold_1	14858684	14863514	+	4831	11633
random3427	HD2_scaffold_1	10578783	10582946	+	4164	10937
random3428	HD2_scaffold_12	2408324	2417996	+	9673	17317
random3429	HD2_scaffold_5	6743877	6748316	+	4440	10775
random3430	HD2_scaffold_9	10514225	10522177	+	7953	23172
random3431	HD2_scaffold_6	12469617	12471667	+	2051	5405
random3432	HD2_scaffold_6	5014531	5018744	+	4214	8759
random3433	HD2_scaffold_2	6730736	6736492	+	5757	14270
random3434	HD2_scaffold_5	13538396	13541889	+	3494	9699
random3435	HD2_scaffold_10	210153	228044	+	17892	65705
random3436	HD2_scaffold_11	1737799	1752569	+	14771	58755
random3437	HD2_scaffold_97	3144	7262	+	4119	47977
random3438	HD2_scaffold_2	20156149	20160150	+	4002	9605
random3439	HD2_scaffold_10	9916406	9920476	+	4071	10241
random3440	HD2_scaffold_1	1428224	1441936	+	13713	36288
random3441	HD2_scaffold_1	11564581	11569083	+	4503	9130
random3442	HD2_scaffold_2	7065100	7073165	+	8066	20135
random3443	HD2_scaffold_9	4981650	4995586	+	13937	36065
random3444	HD2_scaffold_8	11512534	11522994	+	10461	22041
random3445	HD2_scaffold_4	15841587	15843123	+	1537	4303
random3446	HD2_scaffold_2	7280432	7287295	+	6864	15596
random3447	HD2_scaffold_3	18261340	18268695	+	7356	16601
random3448	HD2_scaffold_8	1742162	1752487	+	10326	25109
random3449	HD2_scaffold_1	2400841	2408570	+	7730	18593
random3450	HD2_scaffold_3	20366395	20372313	+	5919	14225
random3451	HD2_scaffold_109	15682	20377	+	4696	74528
random3452	HD2_scaffold_6	4586948	4591069	+	4122	9817
random3453	HD2_scaffold_3	16408050	16411411	+	3362	8683
random3454	HD2_scaffold_5	2176339	2180795	+	4457	12384
random3455	HD2_scaffold_7	9364722	9368895	+	4174	10517
random3456	HD2_scaffold_1	21034181	21040687	+	6507	16152
random3457	HD2_scaffold_10	5084766	5093955	+	9190	23369
random3458	HD2_scaffold_4	4549272	4556975	+	7704	18804
random3459	HD2_scaffold_7	12078831	12084732	+	5902	14856
random3460	HD2_scaffold_12	6618520	6622875	+	4356	11198
random3461	HD2_scaffold_6	110017	114713	+	4697	9664
random3462	HD2_scaffold_9	11961765	11965599	+	3835	8556
random3463	HD2_scaffold_11	1392712	1397698	+	4987	11870
random3464	HD2_scaffold_3	11976765	11981960	+	5196	12079
random3465	HD2_scaffold_2	14252616	14260531	+	7916	19979
random3466	HD2_scaffold_3	7674	10830	+	3157	6334
random3467	HD2_scaffold_1	24595489	24599856	+	4368	10514
random3468	HD2_scaffold_6	11598762	11604110	+	5349	13323
random3469	HD2_scaffold_9	10236899	10246912	+	10014	23280
random3470	HD2_scaffold_10	10740747	10744454	+	3708	9730
random3471	HD2_scaffold_9	6522690	6527303	+	4614	11607
random3472	HD2_scaffold_6	14101568	14105277	+	3710	8849
random3473	HD2_scaffold_6	12217389	12222406	+	5018	11816
random3474	HD2_scaffold_4	13878101	13881764	+	3664	8945
random3475	HD2_scaffold_1	22280635	22284372	+	3738	9057
random3476	HD2_scaffold_1	8634579	8640365	+	5787	13883
random3477	HD2_scaffold_2	12494970	12500234	+	5265	14043
random3478	HD2_scaffold_7	7504934	7509042	+	4109	10317
random3479	HD2_scaffold_4	14236387	14240545	+	4159	8111
random3480	HD2_scaffold_2	15623163	15627340	+	4178	10891
random3481	HD2_scaffold_6	875103	878111	+	3009	6594
random3482	HD2_scaffold_6	1355079	1359909	+	4831	4953
random3483	HD2_scaffold_8	672706	676869	+	4164	10857
random3484	HD2_scaffold_6	3837790	3847462	+	9673	21848
random3485	HD2_scaffold_4	1778697	1783136	+	4440	10094
random3486	HD2_scaffold_2	22504311	22512263	+	7953	18804
random3487	HD2_scaffold_9	8650144	8652194	+	2051	5466
random3488	HD2_scaffold_3	4693036	4697249	+	4214	10536
random3489	HD2_scaffold_2	572080	577836	+	5757	10650
random3490	HD2_scaffold_6	1017400	1020893	+	3494	8489
random3491	HD2_scaffold_2	18209871	18227762	+	17892	45437
random3492	HD2_scaffold_1	20554908	20569678	+	14771	33256
random3493	HD2_scaffold_1	20755024	20759142	+	4119	9963
random3494	HD2_scaffold_9	6227690	6231691	+	4002	10245
random3495	HD2_scaffold_8	2391235	2395305	+	4071	11964
random3496	HD2_scaffold_4	3513169	3526881	+	13713	33251
random3497	HD2_scaffold_7	8546408	8550910	+	4503	10751
random3498	HD2_scaffold_5	12401434	12409499	+	8066	18432
random3499	HD2_scaffold_7	10572626	10586562	+	13937	34096
random3500	HD2_scaffold_3	9192864	9203324	+	10461	33968
random3501	HD2_scaffold_6	2406789	2408325	+	1537	3898
random3502	HD2_scaffold_8	9431864	9438727	+	6864	15024
random3503	HD2_scaffold_7	1884726	1892081	+	7356	16099
random3504	HD2_scaffold_2	22496036	22506361	+	10326	24007
random3505	HD2_scaffold_5	1421115	1428844	+	7730	18228
random3506	HD2_scaffold_3	1930431	1936349	+	5919	14709
random3507	HD2_scaffold_5	12722827	12727522	+	4696	11384
random3508	HD2_scaffold_1	24675001	24679122	+	4122	10369
random3509	HD2_scaffold_11	4785238	4788599	+	3362	6029
random3510	HD2_scaffold_3	18628019	18632475	+	4457	11605
random3511	HD2_scaffold_2	22646558	22650731	+	4174	10127
random3512	HD2_scaffold_3	11071903	11078409	+	6507	15073
random3513	HD2_scaffold_72	22287	31476	+	9190	28656
random3514	HD2_scaffold_4	5984838	5992541	+	7704	19229
random3515	HD2_scaffold_2	19398175	19404076	+	5902	13979
random3516	HD2_scaffold_2	21284051	21288406	+	4356	10175
random3517	HD2_scaffold_1	19402687	19407383	+	4697	10818
random3518	HD2_scaffold_7	1846252	1850086	+	3835	9497
random3519	HD2_scaffold_1	12025559	12030545	+	4987	11809
random3520	HD2_scaffold_3	16635329	16640524	+	5196	12190
random3521	HD2_scaffold_2	19889513	19897428	+	7916	19103
random3522	HD2_scaffold_1	19765364	19768520	+	3157	8191
random3523	HD2_scaffold_9	9762110	9766477	+	4368	11458
random3524	HD2_scaffold_240	7292	12640	+	5349	18108
random3525	HD2_scaffold_4	11741	21754	+	10014	63142
random3526	HD2_scaffold_3	16814957	16818664	+	3708	10143
random3527	HD2_scaffold_1	11773837	11778450	+	4614	11233
random3528	HD2_scaffold_3	20687340	20691049	+	3710	9565
random3529	HD2_scaffold_2	22204145	22209162	+	5018	11992
random3530	HD2_scaffold_4	14048636	14052299	+	3664	9180
random3531	HD2_scaffold_3	1861410	1865147	+	3738	8694
random3532	HD2_scaffold_3	20313708	20319494	+	5787	14139
random3533	HD2_scaffold_4	14218863	14224127	+	5265	11442
random3534	HD2_scaffold_5	11165652	11169760	+	4109	11574
random3535	HD2_scaffold_212	6328	10486	+	4159	16730
random3536	HD2_scaffold_9	1657472	1661649	+	4178	10874
random3537	HD2_scaffold_2	12032040	12035048	+	3009	8061
random3538	HD2_scaffold_10	3382336	3387166	+	4831	12386
random3539	HD2_scaffold_89	12195	16358	+	4164	11531
