# Program:featureCounts v2.0.1; Command:"featureCounts" "../U16_4.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "U16_4.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../U16_4.bam
random3600	HD2_scaffold_10	5461270	5465483	+	4214	888
random3601	HD2_scaffold_3	16461611	16467367	+	5757	1319
random3602	HD2_scaffold_5	7333658	7337151	+	3494	722
random3603	HD2_scaffold_7	9581330	9599221	+	17892	3853
random3604	HD2_scaffold_10	888359	903129	+	14771	2521
random3605	HD2_scaffold_1	25787537	25791655	+	4119	855
random3606	HD2_scaffold_2	19689280	19693281	+	4002	842
random3607	HD2_scaffold_3	16165481	16169551	+	4071	849
random3608	HD2_scaffold_5	412834	426546	+	13713	2849
random3609	HD2_scaffold_6	14181856	14186358	+	4503	874
random3610	HD2_scaffold_5	14741017	14749082	+	8066	1325
random3611	HD2_scaffold_4	6836264	6850200	+	13937	3029
random3612	HD2_scaffold_11	5370680	5381140	+	10461	2303
random3613	HD2_scaffold_1	9263370	9264906	+	1537	320
random3614	HD2_scaffold_6	1826442	1833305	+	6864	949
random3615	HD2_scaffold_3	18243422	18250777	+	7356	1600
random3616	HD2_scaffold_2	3873713	3884038	+	10326	1659
random3617	HD2_scaffold_12	3138757	3146486	+	7730	1346
random3618	HD2_scaffold_1	3572314	3578232	+	5919	1398
random3619	HD2_scaffold_6	4456308	4461003	+	4696	1035
random3620	HD2_scaffold_10	7604181	7608302	+	4122	845
random3621	HD2_scaffold_7	8762784	8766145	+	3362	615
random3622	HD2_scaffold_1	25400473	25404929	+	4457	853
random3623	HD2_scaffold_7	3868773	3872946	+	4174	915
random3624	HD2_scaffold_21	19756	26262	+	6507	2281
random3625	HD2_scaffold_5	9984541	9993730	+	9190	1904
random3626	HD2_scaffold_11	5919703	5927406	+	7704	1328
random3627	HD2_scaffold_5	8323708	8329609	+	5902	1425
random3628	HD2_scaffold_4	8370939	8375294	+	4356	984
random3629	HD2_scaffold_2	6569304	6574000	+	4697	981
random3630	HD2_scaffold_8	11243217	11247051	+	3835	850
random3631	HD2_scaffold_5	706177	711163	+	4987	970
random3632	HD2_scaffold_2	5755390	5760585	+	5196	1119
random3633	HD2_scaffold_6	3050074	3057989	+	7916	1207
random3634	HD2_scaffold_8	9979413	9982569	+	3157	607
random3635	HD2_scaffold_6	5969807	5974174	+	4368	1029
random3636	HD2_scaffold_1	21300832	21306180	+	5349	1067
random3637	HD2_scaffold_9	977381	987394	+	10014	1992
random3638	HD2_scaffold_2	21630173	21633880	+	3708	763
random3639	HD2_scaffold_10	9137206	9141819	+	4614	943
random3640	HD2_scaffold_3	1322820	1326529	+	3710	742
random3641	HD2_scaffold_6	12481560	12486577	+	5018	1132
random3642	HD2_scaffold_1	24010094	24013757	+	3664	865
random3643	HD2_scaffold_9	3329503	3333240	+	3738	780
random3644	HD2_scaffold_3	20027922	20033708	+	5787	946
random3645	HD2_scaffold_1	23022313	23027577	+	5265	1113
random3646	HD2_scaffold_289	7187	11295	+	4109	743
random3647	HD2_scaffold_3	14909269	14913427	+	4159	855
random3648	HD2_scaffold_12	5001542	5005719	+	4178	842
random3649	HD2_scaffold_1	7311394	7314402	+	3009	609
random3650	HD2_scaffold_12	1369900	1374730	+	4831	875
random3651	HD2_scaffold_4	6011668	6015831	+	4164	912
random3652	HD2_scaffold_4	2925273	2934945	+	9673	1954
random3653	HD2_scaffold_10	1957878	1962317	+	4440	982
random3654	HD2_scaffold_7	11803605	11811557	+	7953	1619
random3655	HD2_scaffold_7	4480535	4482585	+	2051	459
random3656	HD2_scaffold_10	9677710	9681923	+	4214	675
random3657	HD2_scaffold_1	1065661	1071417	+	5757	1107
random3658	HD2_scaffold_3	17750566	17754059	+	3494	610
random3659	HD2_scaffold_4	602668	620559	+	17892	3036
random3660	HD2_scaffold_3	3405891	3420661	+	14771	3079
random3661	HD2_scaffold_10	8904285	8908403	+	4119	860
random3662	HD2_scaffold_8	6429028	6433029	+	4002	900
random3663	HD2_scaffold_3	18707113	18711183	+	4071	746
random3664	HD2_scaffold_3	6371475	6385187	+	13713	2860
random3665	HD2_scaffold_5	14417602	14422104	+	4503	731
random3666	HD2_scaffold_3	18444326	18452391	+	8066	1501
random3667	HD2_scaffold_3	19803142	19817078	+	13937	3036
random3668	HD2_scaffold_1	25024657	25035117	+	10461	1651
random3669	HD2_scaffold_2	6411981	6413517	+	1537	357
random3670	HD2_scaffold_3	19301954	19308817	+	6864	887
random3671	HD2_scaffold_3	1980183	1987538	+	7356	1451
random3672	HD2_scaffold_2	4237663	4247988	+	10326	1855
random3673	HD2_scaffold_2	12989794	12997523	+	7730	1702
random3674	HD2_scaffold_7	11917060	11922978	+	5919	1190
random3675	HD2_scaffold_11	697816	702511	+	4696	915
random3676	HD2_scaffold_5	11647474	11651595	+	4122	994
random3677	HD2_scaffold_6	2579543	2582904	+	3362	608
random3678	HD2_scaffold_1	24675120	24679576	+	4457	977
random3679	HD2_scaffold_5	2832134	2836307	+	4174	918
random3680	HD2_scaffold_3	16198646	16205152	+	6507	1244
random3681	HD2_scaffold_7	1672344	1681533	+	9190	1470
random3682	HD2_scaffold_7	2250482	2258185	+	7704	1326
random3683	HD2_scaffold_1	5440354	5446255	+	5902	1165
random3684	HD2_scaffold_4	4329442	4333797	+	4356	983
random3685	HD2_scaffold_3	8501394	8506090	+	4697	1079
random3686	HD2_scaffold_9	2079628	2083462	+	3835	901
random3687	HD2_scaffold_7	3597463	3602449	+	4987	1093
random3688	HD2_scaffold_7	4323404	4328599	+	5196	987
random3689	HD2_scaffold_1	17573626	17581541	+	7916	1404
random3690	HD2_scaffold_1	6045385	6048541	+	3157	589
random3691	HD2_scaffold_4	10126552	10130919	+	4368	915
random3692	HD2_scaffold_5	8502283	8507631	+	5349	1179
random3693	HD2_scaffold_3	10828383	10838396	+	10014	1802
random3694	HD2_scaffold_11	4807173	4810880	+	3708	716
random3695	HD2_scaffold_1	24109110	24113723	+	4614	984
random3696	HD2_scaffold_4	13639072	13642781	+	3710	933
random3697	HD2_scaffold_1	25149008	25154025	+	5018	948
random3698	HD2_scaffold_8	5091327	5094990	+	3664	797
random3699	HD2_scaffold_7	12593165	12596902	+	3738	689
random3700	HD2_scaffold_5	538693	544479	+	5787	1246
random3701	HD2_scaffold_7	2243468	2248732	+	5265	876
random3702	HD2_scaffold_4	15644923	15649031	+	4109	699
random3703	HD2_scaffold_6	755309	759467	+	4159	750
random3704	HD2_scaffold_6	13189938	13194115	+	4178	850
random3705	HD2_scaffold_7	6633504	6636512	+	3009	688
random3706	HD2_scaffold_2	4204127	4208957	+	4831	1026
random3707	HD2_scaffold_2	11527142	11531305	+	4164	801
random3708	HD2_scaffold_2	11297322	11306994	+	9673	2242
random3709	HD2_scaffold_1	28224088	28228527	+	4440	961
random3710	HD2_scaffold_7	3610716	3618668	+	7953	1665
random3711	HD2_scaffold_4	3687619	3689669	+	2051	478
random3712	HD2_scaffold_7	4215516	4219729	+	4214	852
random3713	HD2_scaffold_10	1749301	1755057	+	5757	1081
random3714	HD2_scaffold_2	13442545	13446038	+	3494	747
random3715	HD2_scaffold_8	775144	793035	+	17892	3949
random3716	HD2_scaffold_6	14027936	14042706	+	14771	3155
random3717	HD2_scaffold_8	10729645	10733763	+	4119	814
random3718	HD2_scaffold_12	6373548	6377549	+	4002	791
random3719	HD2_scaffold_1	14726130	14730200	+	4071	870
random3720	HD2_scaffold_6	2662823	2676535	+	13713	2497
random3721	HD2_scaffold_2	18992268	18996770	+	4503	1000
random3722	HD2_scaffold_8	2706577	2714642	+	8066	1759
random3723	HD2_scaffold_1	8157485	8171421	+	13937	2930
random3724	HD2_scaffold_1	21577254	21587714	+	10461	1950
random3725	HD2_scaffold_2	13393645	13395181	+	1537	357
random3726	HD2_scaffold_6	5521738	5528601	+	6864	1210
random3727	HD2_scaffold_12	2762324	2769679	+	7356	1142
random3728	HD2_scaffold_4	10555340	10565665	+	10326	2270
random3729	HD2_scaffold_7	956543	964272	+	7730	1422
random3730	HD2_scaffold_7	13693215	13699133	+	5919	1024
random3731	HD2_scaffold_7	3856104	3860799	+	4696	1074
random3732	HD2_scaffold_1	26810300	26814421	+	4122	821
random3733	HD2_scaffold_1	10917847	10921208	+	3362	679
random3734	HD2_scaffold_7	9233790	9238246	+	4457	937
random3735	HD2_scaffold_2	6897796	6901969	+	4174	964
random3736	HD2_scaffold_5	12294073	12300579	+	6507	1192
random3737	HD2_scaffold_2	18775844	18785033	+	9190	1958
random3738	HD2_scaffold_12	6357951	6365654	+	7704	1280
random3739	HD2_scaffold_11	2937460	2943361	+	5902	1270
random3740	HD2_scaffold_1	449418	453773	+	4356	375
random3741	HD2_scaffold_99	6883	11579	+	4697	29
random3742	HD2_scaffold_2	5642829	5646663	+	3835	775
random3743	HD2_scaffold_4	5247931	5252917	+	4987	971
random3744	HD2_scaffold_9	6922957	6928152	+	5196	915
random3745	HD2_scaffold_1	213314	221229	+	7916	765
random3746	HD2_scaffold_7	9473875	9477031	+	3157	658
random3747	HD2_scaffold_5	3082985	3087352	+	4368	849
random3748	HD2_scaffold_5	6732124	6737472	+	5349	1266
random3749	HD2_scaffold_8	483683	493696	+	10014	1928
random3750	HD2_scaffold_1	4424154	4427861	+	3708	819
random3751	HD2_scaffold_9	10734510	10739123	+	4614	655
random3752	HD2_scaffold_5	13307019	13310728	+	3710	754
random3753	HD2_scaffold_1	8289180	8294197	+	5018	1073
random3754	HD2_scaffold_6	7557992	7561655	+	3664	730
random3755	HD2_scaffold_11	3343904	3347641	+	3738	735
random3756	HD2_scaffold_4	9703776	9709562	+	5787	1166
random3757	HD2_scaffold_1	12188046	12193310	+	5265	1203
random3758	HD2_scaffold_1	21491186	21495294	+	4109	657
random3759	HD2_scaffold_8	5148066	5152224	+	4159	766
random3760	HD2_scaffold_5	298865	303042	+	4178	862
random3761	HD2_scaffold_8	11597249	11600257	+	3009	409
random3762	HD2_scaffold_3	205323	210153	+	4831	1123
random3763	HD2_scaffold_7	13041873	13046036	+	4164	847
random3764	HD2_scaffold_2	3104737	3114409	+	9673	1773
random3765	HD2_scaffold_5	13634810	13639249	+	4440	1293
random3766	HD2_scaffold_2	4162794	4170746	+	7953	1539
random3767	HD2_scaffold_5	6396127	6398177	+	2051	473
random3768	HD2_scaffold_4	5650742	5654955	+	4214	856
random3769	HD2_scaffold_3	8457320	8463076	+	5757	1188
random3770	HD2_scaffold_4	352510	356003	+	3494	684
random3771	HD2_scaffold_3	9072489	9090380	+	17892	3333
random3772	HD2_scaffold_3	9041918	9056688	+	14771	2906
random3773	HD2_scaffold_10	6975069	6979187	+	4119	833
random3774	HD2_scaffold_1	20889948	20893949	+	4002	904
random3775	HD2_scaffold_8	2587939	2592009	+	4071	995
random3776	HD2_scaffold_2	19752516	19766228	+	13713	2759
random3777	HD2_scaffold_4	6480194	6484696	+	4503	1059
random3778	HD2_scaffold_1	5272283	5280348	+	8066	1480
random3779	HD2_scaffold_1	721967	735903	+	13937	1258
random3780	HD2_scaffold_2	5448875	5459335	+	10461	2092
random3781	HD2_scaffold_1	26365617	26367153	+	1537	310
random3782	HD2_scaffold_12	6587905	6594768	+	6864	1341
random3783	HD2_scaffold_8	8700144	8707499	+	7356	1343
random3784	HD2_scaffold_4	11065715	11076040	+	10326	2252
random3785	HD2_scaffold_2	11133057	11140786	+	7730	1691
random3786	HD2_scaffold_6	9668703	9674621	+	5919	1205
random3787	HD2_scaffold_21	69008	73703	+	4696	1384
random3788	HD2_scaffold_3	10612670	10616791	+	4122	878
random3789	HD2_scaffold_125	27455	30816	+	3362	389
random3790	HD2_scaffold_3	1290415	1294871	+	4457	933
random3791	HD2_scaffold_3	19546176	19550349	+	4174	725
random3792	HD2_scaffold_3	14727411	14733917	+	6507	1315
random3793	HD2_scaffold_4	3561839	3571028	+	9190	1927
random3794	HD2_scaffold_2	9751727	9759430	+	7704	1222
random3795	HD2_scaffold_2	11495611	11501512	+	5902	1277
random3796	HD2_scaffold_256	8754	13109	+	4356	674
random3797	HD2_scaffold_7	10813700	10818396	+	4697	1019
random3798	HD2_scaffold_103	6125	9959	+	3835	679
random3799	HD2_scaffold_3	19730988	19735974	+	4987	1094
random3800	HD2_scaffold_8	5022229	5027424	+	5196	1199
random3801	HD2_scaffold_2	9110863	9118778	+	7916	1545
random3802	HD2_scaffold_5	5850258	5853414	+	3157	609
random3803	HD2_scaffold_5	3229663	3234030	+	4368	1057
random3804	HD2_scaffold_4	9991359	9996707	+	5349	1307
random3805	HD2_scaffold_2	10178808	10188821	+	10014	1809
random3806	HD2_scaffold_2	17508716	17512423	+	3708	861
random3807	HD2_scaffold_7	3008966	3013579	+	4614	995
random3808	HD2_scaffold_2	18925413	18929122	+	3710	793
random3809	HD2_scaffold_4	378861	383878	+	5018	1073
random3810	HD2_scaffold_10	1944301	1947964	+	3664	635
random3811	HD2_scaffold_11	181461	185198	+	3738	695
random3812	HD2_scaffold_3	10761445	10767231	+	5787	1014
random3813	HD2_scaffold_3	4352153	4357417	+	5265	1226
random3814	HD2_scaffold_8	8580193	8584301	+	4109	694
random3815	HD2_scaffold_2	8354563	8358721	+	4159	888
random3816	HD2_scaffold_1	4493032	4497209	+	4178	915
random3817	HD2_scaffold_3	16190651	16193659	+	3009	656
random3818	HD2_scaffold_7	2131885	2136715	+	4831	827
random3819	HD2_scaffold_1	4589460	4593623	+	4164	810
random3820	HD2_scaffold_1	3381605	3391277	+	9673	2018
random3821	HD2_scaffold_8	3148051	3152490	+	4440	1060
random3822	HD2_scaffold_1	1678483	1686435	+	7953	503
random3823	HD2_scaffold_9	321475	323525	+	2051	391
random3824	HD2_scaffold_9	10394780	10398993	+	4214	818
random3825	HD2_scaffold_6	1364323	1370079	+	5757	1246
random3826	HD2_scaffold_6	13711204	13714697	+	3494	700
random3827	HD2_scaffold_12	942047	959938	+	17892	3223
random3828	HD2_scaffold_5	14704016	14718786	+	14771	2119
random3829	HD2_scaffold_6	2619957	2624075	+	4119	618
random3830	HD2_scaffold_2	15187667	15191668	+	4002	904
random3831	HD2_scaffold_6	11497926	11501996	+	4071	878
random3832	HD2_scaffold_1	5040879	5054591	+	13713	2626
random3833	HD2_scaffold_6	13277703	13282205	+	4503	1031
random3834	HD2_scaffold_9	4528354	4536419	+	8066	1721
random3835	HD2_scaffold_2	21509320	21523256	+	13937	2819
random3836	HD2_scaffold_8	3146836	3157296	+	10461	2183
random3837	HD2_scaffold_4	3059273	3060809	+	1537	398
random3838	HD2_scaffold_55	39943	46806	+	6864	1743
random3839	HD2_scaffold_81	26330	33685	+	7356	1178
random3840	HD2_scaffold_6	4756749	4767074	+	10326	2250
random3841	HD2_scaffold_292	4214	11943	+	7730	1420
random3842	HD2_scaffold_2	13931040	13936958	+	5919	1305
random3843	HD2_scaffold_1	3554081	3558776	+	4696	928
random3844	HD2_scaffold_2	21050715	21054836	+	4122	1080
random3845	HD2_scaffold_1	21382002	21385363	+	3362	537
random3846	HD2_scaffold_11	2248928	2253384	+	4457	828
random3847	HD2_scaffold_1	19001302	19005475	+	4174	701
random3848	HD2_scaffold_9	2489462	2495968	+	6507	1420
random3849	HD2_scaffold_1	3652370	3661559	+	9190	1890
random3850	HD2_scaffold_3	9552581	9560284	+	7704	1202
random3851	HD2_scaffold_10	2330409	2336310	+	5902	1185
random3852	HD2_scaffold_8	6115112	6119467	+	4356	902
random3853	HD2_scaffold_5	984137	988833	+	4697	922
random3854	HD2_scaffold_325	8744	12578	+	3835	1869
random3855	HD2_scaffold_10	3762650	3767636	+	4987	991
random3856	HD2_scaffold_1	4089440	4094635	+	5196	1029
random3857	HD2_scaffold_2	3052579	3060494	+	7916	1482
random3858	HD2_scaffold_11	5101103	5104259	+	3157	462
random3859	HD2_scaffold_8	5522970	5527337	+	4368	945
random3860	HD2_scaffold_10	6580144	6585492	+	5349	1227
random3861	HD2_scaffold_9	10885056	10895069	+	10014	1380
random3862	HD2_scaffold_1	20234718	20238425	+	3708	779
random3863	HD2_scaffold_5	13130361	13134974	+	4614	898
random3864	HD2_scaffold_4	15439500	15443209	+	3710	505
random3865	HD2_scaffold_1	8972038	8977055	+	5018	1112
random3866	HD2_scaffold_1	5171705	5175368	+	3664	872
random3867	HD2_scaffold_7	7251632	7255369	+	3738	713
random3868	HD2_scaffold_8	7365016	7370802	+	5787	1308
random3869	HD2_scaffold_8	10350938	10356202	+	5265	981
random3870	HD2_scaffold_4	8630112	8634220	+	4109	971
random3871	HD2_scaffold_107	14058	18216	+	4159	2845
random3872	HD2_scaffold_10	2638883	2643060	+	4178	943
random3873	HD2_scaffold_3	10720745	10723753	+	3009	545
random3874	HD2_scaffold_6	7550242	7555072	+	4831	1026
random3875	HD2_scaffold_5	2330600	2334763	+	4164	876
random3876	HD2_scaffold_1	21474323	21483995	+	9673	1902
random3877	HD2_scaffold_1	6270939	6275378	+	4440	807
random3878	HD2_scaffold_1	10594235	10602187	+	7953	1537
random3879	HD2_scaffold_1	26200445	26202495	+	2051	400
random3880	HD2_scaffold_10	10033842	10038055	+	4214	819
random3881	HD2_scaffold_1	4210000	4215756	+	5757	1213
random3882	HD2_scaffold_2	7003754	7007247	+	3494	683
random3883	HD2_scaffold_7	9204834	9222725	+	17892	3878
random3884	HD2_scaffold_8	9726533	9741303	+	14771	2832
random3885	HD2_scaffold_4	15460388	15464506	+	4119	686
random3886	HD2_scaffold_3	13629323	13633324	+	4002	869
random3887	HD2_scaffold_6	12444956	12449026	+	4071	849
random3888	HD2_scaffold_10	2745685	2759397	+	13713	2375
random3889	HD2_scaffold_6	13706245	13710747	+	4503	1020
random3890	HD2_scaffold_4	9446563	9454628	+	8066	1625
random3891	HD2_scaffold_4	1110016	1123952	+	13937	2713
random3892	HD2_scaffold_6	12485055	12495515	+	10461	2312
random3893	HD2_scaffold_6	1880107	1881643	+	1537	199
random3894	HD2_scaffold_5	13822962	13829825	+	6864	1336
random3895	HD2_scaffold_5	11410266	11417621	+	7356	1603
random3896	HD2_scaffold_12	201850	212175	+	10326	1880
random3897	HD2_scaffold_7	5147927	5155656	+	7730	1799
random3898	HD2_scaffold_12	6111359	6117277	+	5919	897
random3899	HD2_scaffold_5	6277845	6282540	+	4696	977
random3900	HD2_scaffold_7	8834020	8838141	+	4122	1024
random3901	HD2_scaffold_7	10812178	10815539	+	3362	850
random3902	HD2_scaffold_10	5118170	5122626	+	4457	834
random3903	HD2_scaffold_36	54855	59028	+	4174	690
random3904	HD2_scaffold_3	8064440	8070946	+	6507	1354
random3905	HD2_scaffold_6	5479283	5488472	+	9190	2083
random3906	HD2_scaffold_12	5662803	5670506	+	7704	1039
random3907	HD2_scaffold_4	15099956	15105857	+	5902	834
random3908	HD2_scaffold_12	2891889	2896244	+	4356	777
random3909	HD2_scaffold_3	3287154	3291850	+	4697	1049
random3910	HD2_scaffold_5	11225418	11229252	+	3835	815
random3911	HD2_scaffold_12	4301746	4306732	+	4987	742
random3912	HD2_scaffold_9	10077520	10082715	+	5196	1138
random3913	HD2_scaffold_10	5815188	5823103	+	7916	1563
random3914	HD2_scaffold_1	17121481	17124637	+	3157	633
random3915	HD2_scaffold_9	337751	342118	+	4368	824
random3916	HD2_scaffold_7	3963324	3968672	+	5349	1246
random3917	HD2_scaffold_3	4894053	4904066	+	10014	1807
random3918	HD2_scaffold_1	6147114	6150821	+	3708	846
random3919	HD2_scaffold_148	9167	13780	+	4614	5256
random3920	HD2_scaffold_7	12183675	12187384	+	3710	766
random3921	HD2_scaffold_4	9022001	9027018	+	5018	1098
random3922	HD2_scaffold_7	10749505	10753168	+	3664	661
random3923	HD2_scaffold_12	3923636	3927373	+	3738	854
random3924	HD2_scaffold_12	2114826	2120612	+	5787	679
random3925	HD2_scaffold_3	4537416	4542680	+	5265	1243
random3926	HD2_scaffold_5	5611162	5615270	+	4109	961
random3927	HD2_scaffold_3	10160447	10164605	+	4159	874
random3928	HD2_scaffold_6	9762248	9766425	+	4178	1138
random3929	HD2_scaffold_1	18461217	18464225	+	3009	608
random3930	HD2_scaffold_1	26811855	26816685	+	4831	925
random3931	HD2_scaffold_428	1221	5384	+	4164	2034
random3932	HD2_scaffold_5	4518869	4528541	+	9673	1676
random3933	HD2_scaffold_252	1496	5935	+	4440	818
random3934	HD2_scaffold_2	10860504	10868456	+	7953	1635
random3935	HD2_scaffold_9	11011770	11013820	+	2051	377
random3936	HD2_scaffold_25	50931	55144	+	4214	1350
random3937	HD2_scaffold_1	18895934	18901690	+	5757	1249
random3938	HD2_scaffold_1	27166909	27170402	+	3494	784
random3939	HD2_scaffold_5	9548615	9566506	+	17892	3832
random3940	HD2_scaffold_3	15999972	16014742	+	14771	3122
random3941	HD2_scaffold_12	1858323	1862441	+	4119	780
random3942	HD2_scaffold_1	4775501	4779502	+	4002	864
random3943	HD2_scaffold_5	372543	376613	+	4071	899
random3944	HD2_scaffold_11	4793020	4806732	+	13713	2313
random3945	HD2_scaffold_5	5203087	5207589	+	4503	898
random3946	HD2_scaffold_7	7959922	7967987	+	8066	1785
random3947	HD2_scaffold_3	20296811	20310747	+	13937	1888
random3948	HD2_scaffold_5	7752565	7763025	+	10461	2271
random3949	HD2_scaffold_1	18931438	18932974	+	1537	315
random3950	HD2_scaffold_5	3834518	3841381	+	6864	1427
random3951	HD2_scaffold_2	3668287	3675642	+	7356	1267
random3952	HD2_scaffold_3	6203793	6214118	+	10326	1996
random3953	HD2_scaffold_6	663195	670924	+	7730	815
random3954	HD2_scaffold_7	3327915	3333833	+	5919	1273
random3955	HD2_scaffold_1	18766206	18770901	+	4696	848
random3956	HD2_scaffold_1	17632081	17636202	+	4122	892
random3957	HD2_scaffold_10	1939880	1943241	+	3362	664
random3958	HD2_scaffold_26	27274	31730	+	4457	1534
random3959	HD2_scaffold_3	10708456	10712629	+	4174	804
random3960	HD2_scaffold_1	12924631	12931137	+	6507	1425
random3961	HD2_scaffold_4	1803323	1812512	+	9190	1724
random3962	HD2_scaffold_2	6571607	6579310	+	7704	1585
random3963	HD2_scaffold_1	18021489	18027390	+	5902	1311
random3964	HD2_scaffold_2	13649874	13654229	+	4356	899
random3965	HD2_scaffold_31	9702	14398	+	4697	853
random3966	HD2_scaffold_1	17597814	17601648	+	3835	735
random3967	HD2_scaffold_219	10941	15927	+	4987	520
random3968	HD2_scaffold_2	3690453	3695648	+	5196	971
random3969	HD2_scaffold_2	1107170	1115085	+	7916	1256
random3970	HD2_scaffold_5	8353644	8356800	+	3157	759
random3971	HD2_scaffold_7	1895087	1899454	+	4368	885
random3972	HD2_scaffold_5	14145254	14150602	+	5349	948
random3973	HD2_scaffold_5	6125430	6135443	+	10014	2179
random3974	HD2_scaffold_10	8304508	8308215	+	3708	793
