# Program:featureCounts v2.0.1; Command:"featureCounts" "../St3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "St3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../St3.bam
random3082	HD2_scaffold_9	7907139	7910802	+	3664	3691
random3083	HD2_scaffold_3	10331072	10334809	+	3738	3647
random3084	HD2_scaffold_1	27104277	27110063	+	5787	5212
random3085	HD2_scaffold_7	4324118	4329382	+	5265	4937
random3086	HD2_scaffold_4	12718467	12722575	+	4109	3843
random3087	HD2_scaffold_4	5061155	5065313	+	4159	4418
random3088	HD2_scaffold_1	17229101	17233278	+	4178	3728
random3089	HD2_scaffold_2	19646936	19649944	+	3009	3241
random3090	HD2_scaffold_12	5467976	5472806	+	4831	4025
random3091	HD2_scaffold_4	14396263	14400426	+	4164	3199
random3092	HD2_scaffold_5	5955332	5965004	+	9673	8730
random3093	HD2_scaffold_7	8903813	8908252	+	4440	3798
random3094	HD2_scaffold_159	6655	14607	+	7953	24920
random3095	HD2_scaffold_9	12090365	12092415	+	2051	2526
random3096	HD2_scaffold_7	14406643	14410856	+	4214	4058
random3097	HD2_scaffold_1	27472839	27478595	+	5757	5310
random3098	HD2_scaffold_8	12329555	12333048	+	3494	4359
random3099	HD2_scaffold_5	9993874	10011765	+	17892	16222
random3100	HD2_scaffold_6	14176295	14191065	+	14771	13793
random3101	HD2_scaffold_6	9300681	9304799	+	4119	3986
random3102	HD2_scaffold_7	1894882	1898883	+	4002	3763
random3103	HD2_scaffold_1	23843815	23847885	+	4071	3739
random3104	HD2_scaffold_12	1627143	1640855	+	13713	13913
random3105	HD2_scaffold_9	6994225	6998727	+	4503	4677
random3106	HD2_scaffold_5	4454863	4462928	+	8066	8776
random3107	HD2_scaffold_8	6984042	6997978	+	13937	12500
random3108	HD2_scaffold_1	24074937	24085397	+	10461	9686
random3109	HD2_scaffold_2	8473074	8474610	+	1537	1601
random3110	HD2_scaffold_3	12389130	12395993	+	6864	6511
random3111	HD2_scaffold_2	10095280	10102635	+	7356	6641
random3112	HD2_scaffold_2	6869203	6879528	+	10326	9904
random3113	HD2_scaffold_10	3454449	3462178	+	7730	7048
random3114	HD2_scaffold_1	10567269	10573187	+	5919	5567
random3115	HD2_scaffold_1	21605440	21610135	+	4696	4288
random3116	HD2_scaffold_4	7980066	7984187	+	4122	3895
random3117	HD2_scaffold_3	16596833	16600194	+	3362	3203
random3118	HD2_scaffold_9	5228548	5233004	+	4457	4396
random3119	HD2_scaffold_2	8927231	8931404	+	4174	4054
random3120	HD2_scaffold_10	5695596	5702102	+	6507	6331
random3121	HD2_scaffold_6	12286982	12296171	+	9190	7976
random3122	HD2_scaffold_1	27308738	27316441	+	7704	5117
random3123	HD2_scaffold_3	13175477	13181378	+	5902	5450
random3124	HD2_scaffold_3	17324625	17328980	+	4356	4478
random3125	HD2_scaffold_1	4512653	4517349	+	4697	4802
random3126	HD2_scaffold_7	13337080	13340914	+	3835	3409
random3127	HD2_scaffold_1	23407071	23412057	+	4987	4556
random3128	HD2_scaffold_1	7129977	7135172	+	5196	4605
random3129	HD2_scaffold_8	6744304	6752219	+	7916	6973
random3130	HD2_scaffold_2	2434907	2438063	+	3157	2724
random3131	HD2_scaffold_2	10171646	10176013	+	4368	3859
random3132	HD2_scaffold_5	10356625	10361973	+	5349	5315
random3133	HD2_scaffold_2	16952144	16962157	+	10014	8847
random3134	HD2_scaffold_4	1956885	1960592	+	3708	3650
random3135	HD2_scaffold_7	4550577	4555190	+	4614	4515
random3136	HD2_scaffold_9	9538584	9542293	+	3710	3608
random3137	HD2_scaffold_1	28935999	28941016	+	5018	4783
random3138	HD2_scaffold_3	15777285	15780948	+	3664	3897
random3139	HD2_scaffold_1	4812330	4816067	+	3738	3733
random3140	HD2_scaffold_1	12688491	12694277	+	5787	5757
random3141	HD2_scaffold_4	15402798	15408062	+	5265	4540
random3142	HD2_scaffold_5	6852784	6856892	+	4109	5301
random3143	HD2_scaffold_6	13337925	13342083	+	4159	4223
random3144	HD2_scaffold_8	11985068	11989245	+	4178	4500
random3145	HD2_scaffold_3	2839162	2842170	+	3009	2784
random3146	HD2_scaffold_4	5892025	5896855	+	4831	4280
random3147	HD2_scaffold_181	14638	18801	+	4164	33089
random3148	HD2_scaffold_3	3561759	3571431	+	9673	8565
random3149	HD2_scaffold_10	1242604	1247043	+	4440	3475
random3150	HD2_scaffold_11	1836997	1844949	+	7953	7407
random3151	HD2_scaffold_2	14582746	14584796	+	2051	2325
random3152	HD2_scaffold_8	7291009	7295222	+	4214	3685
random3153	HD2_scaffold_5	13716456	13722212	+	5757	5462
random3154	HD2_scaffold_1	17198065	17201558	+	3494	3766
random3155	HD2_scaffold_2	17220	35111	+	17892	25686
random3156	HD2_scaffold_4	3406453	3421223	+	14771	13978
random3157	HD2_scaffold_8	4724584	4728702	+	4119	4100
random3158	HD2_scaffold_4	9857554	9861555	+	4002	3783
random3159	HD2_scaffold_6	8295855	8299925	+	4071	4173
random3160	HD2_scaffold_6	13412251	13425963	+	13713	12466
random3161	HD2_scaffold_1	12162467	12166969	+	4503	4616
random3162	HD2_scaffold_10	2615329	2623394	+	8066	7984
random3163	HD2_scaffold_3	19919362	19933298	+	13937	13889
random3164	HD2_scaffold_1	19531642	19542102	+	10461	10427
random3165	HD2_scaffold_1	1620598	1622134	+	1537	1270
random3166	HD2_scaffold_1	22372429	22379292	+	6864	6684
random3167	HD2_scaffold_6	3523705	3531060	+	7356	6840
random3168	HD2_scaffold_9	10736273	10746598	+	10326	8180
random3169	HD2_scaffold_11	5372536	5380265	+	7730	7324
random3170	HD2_scaffold_5	965728	971646	+	5919	5959
random3171	HD2_scaffold_150	22587	27282	+	4696	4821
random3172	HD2_scaffold_4	15075115	15079236	+	4122	3688
random3173	HD2_scaffold_5	3967315	3970676	+	3362	3141
random3174	HD2_scaffold_5	1250809	1255265	+	4457	4385
random3175	HD2_scaffold_5	4600384	4604557	+	4174	4070
random3176	HD2_scaffold_7	8606670	8613176	+	6507	6255
random3177	HD2_scaffold_2	13345667	13354856	+	9190	8783
random3178	HD2_scaffold_7	1795684	1803387	+	7704	7395
random3179	HD2_scaffold_3	347133	353034	+	5902	5239
random3180	HD2_scaffold_4	1993161	1997516	+	4356	4246
random3181	HD2_scaffold_6	7453492	7458188	+	4697	4602
random3182	HD2_scaffold_1	15605870	15609704	+	3835	3324
random3183	HD2_scaffold_11	4122023	4127009	+	4987	4743
random3184	HD2_scaffold_1	2028661	2033856	+	5196	4761
random3185	HD2_scaffold_4	8447137	8455052	+	7916	7481
random3186	HD2_scaffold_7	5019980	5023136	+	3157	2908
random3187	HD2_scaffold_4	6016671	6021038	+	4368	4298
random3188	HD2_scaffold_1	9250773	9256121	+	5349	4921
random3189	HD2_scaffold_1	10834366	10844379	+	10014	9342
random3190	HD2_scaffold_185	9979	13686	+	3708	2150
random3191	HD2_scaffold_5	5567476	5572089	+	4614	4753
random3192	HD2_scaffold_11	574646	578355	+	3710	3264
random3193	HD2_scaffold_8	1489824	1494841	+	5018	4427
random3194	HD2_scaffold_9	7329527	7333190	+	3664	3446
random3195	HD2_scaffold_7	8706298	8710035	+	3738	3753
random3196	HD2_scaffold_2	2461013	2466799	+	5787	4561
random3197	HD2_scaffold_5	6379154	6384418	+	5265	5245
random3198	HD2_scaffold_5	6994043	6998151	+	4109	4098
random3199	HD2_scaffold_2	4660787	4664945	+	4159	3737
random3200	HD2_scaffold_1	5893428	5897605	+	4178	3804
random3201	HD2_scaffold_2	16202766	16205774	+	3009	2627
random3202	HD2_scaffold_2	5278914	5283744	+	4831	4832
random3203	HD2_scaffold_7	1012735	1016898	+	4164	4168
random3204	HD2_scaffold_8	6216102	6225774	+	9673	9054
random3205	HD2_scaffold_6	872368	876807	+	4440	3622
random3206	HD2_scaffold_5	8964714	8972666	+	7953	7228
random3207	HD2_scaffold_6	11377279	11379329	+	2051	2783
random3208	HD2_scaffold_9	7799488	7803701	+	4214	4170
random3209	HD2_scaffold_152	15455	21211	+	5757	5250
random3210	HD2_scaffold_6	10063345	10066838	+	3494	3538
random3211	HD2_scaffold_8	3314928	3332819	+	17892	17121
random3212	HD2_scaffold_8	228538	243308	+	14771	13190
random3213	HD2_scaffold_2	16349746	16353864	+	4119	4137
random3214	HD2_scaffold_4	5775741	5779742	+	4002	3790
random3215	HD2_scaffold_4	6971221	6975291	+	4071	3891
random3216	HD2_scaffold_9	11630613	11644325	+	13713	15217
random3217	HD2_scaffold_3	7763005	7767507	+	4503	4643
random3218	HD2_scaffold_8	6283036	6291101	+	8066	7837
random3219	HD2_scaffold_3	11696544	11710480	+	13937	11890
random3220	HD2_scaffold_8	10619313	10629773	+	10461	9914
random3221	HD2_scaffold_2	15830711	15832247	+	1537	1571
random3222	HD2_scaffold_2	13155956	13162819	+	6864	6714
random3223	HD2_scaffold_3	11923672	11931027	+	7356	6335
random3224	HD2_scaffold_10	7615686	7626011	+	10326	9106
random3225	HD2_scaffold_50	29540	37269	+	7730	26963
random3226	HD2_scaffold_11	4989430	4995348	+	5919	4501
random3227	HD2_scaffold_1	9167488	9172183	+	4696	4635
random3228	HD2_scaffold_2	5536455	5540576	+	4122	3893
random3229	HD2_scaffold_10	7616719	7620080	+	3362	3233
random3230	HD2_scaffold_7	3713500	3717956	+	4457	4410
random3231	HD2_scaffold_2	6477817	6481990	+	4174	4045
random3232	HD2_scaffold_8	6697576	6704082	+	6507	6477
random3233	HD2_scaffold_3	5836856	5846045	+	9190	8874
random3234	HD2_scaffold_5	11647796	11655499	+	7704	7598
random3235	HD2_scaffold_11	510216	516117	+	5902	5104
random3236	HD2_scaffold_1	25547747	25552102	+	4356	3690
random3237	HD2_scaffold_1	16579551	16584247	+	4697	4201
random3238	HD2_scaffold_6	5092102	5095936	+	3835	3595
random3239	HD2_scaffold_3	10656856	10661842	+	4987	4580
random3240	HD2_scaffold_5	11363888	11369083	+	5196	4864
random3241	HD2_scaffold_1	22045473	22053388	+	7916	7347
random3242	HD2_scaffold_7	3685234	3688390	+	3157	3028
random3243	HD2_scaffold_11	2410380	2414747	+	4368	3791
random3244	HD2_scaffold_2	11692774	11698122	+	5349	5340
random3245	HD2_scaffold_6	7511950	7521963	+	10014	10455
random3246	HD2_scaffold_1	21033038	21036745	+	3708	3769
random3247	HD2_scaffold_8	2787371	2791984	+	4614	4734
random3248	HD2_scaffold_8	8733951	8737660	+	3710	3349
random3249	HD2_scaffold_2	5031272	5036289	+	5018	5092
random3250	HD2_scaffold_7	10164975	10168638	+	3664	3695
random3251	HD2_scaffold_162	7495	11232	+	3738	1989
random3252	HD2_scaffold_9	12035167	12040953	+	5787	5628
random3253	HD2_scaffold_5	502585	507849	+	5265	5987
random3254	HD2_scaffold_1	4632737	4636845	+	4109	3667
random3255	HD2_scaffold_1	519731	523889	+	4159	2654
random3256	HD2_scaffold_6	10177121	10181298	+	4178	3933
random3257	HD2_scaffold_1	14789603	14792611	+	3009	2867
random3258	HD2_scaffold_12	2247835	2252665	+	4831	4843
random3259	HD2_scaffold_10	6074699	6078862	+	4164	3927
random3260	HD2_scaffold_2	1922655	1932327	+	9673	7784
random3261	HD2_scaffold_1	17121601	17126040	+	4440	4266
random3262	HD2_scaffold_3	18834418	18842370	+	7953	7116
random3263	HD2_scaffold_4	9871889	9873939	+	2051	2095
random3264	HD2_scaffold_2	19154792	19159005	+	4214	4127
random3265	HD2_scaffold_10	9609543	9615299	+	5757	5542
random3266	HD2_scaffold_9	9775568	9779061	+	3494	3395
random3267	HD2_scaffold_49	8163	26054	+	17892	12381
random3268	HD2_scaffold_8	7411061	7425831	+	14771	12666
random3269	HD2_scaffold_12	2264980	2269098	+	4119	3733
random3270	HD2_scaffold_11	2631762	2635763	+	4002	3667
random3271	HD2_scaffold_3	756391	760461	+	4071	4232
random3272	HD2_scaffold_1	9057196	9070908	+	13713	13696
random3273	HD2_scaffold_1	22051384	22055886	+	4503	4390
random3274	HD2_scaffold_6	13992672	14000737	+	8066	7887
random3275	HD2_scaffold_9	461629	475565	+	13937	13394
random3276	HD2_scaffold_6	4390995	4401455	+	10461	9758
random3277	HD2_scaffold_8	7940516	7942052	+	1537	1266
random3278	HD2_scaffold_11	23228	30091	+	6864	3938
random3279	HD2_scaffold_2	16426279	16433634	+	7356	6995
random3280	HD2_scaffold_2	13540433	13550758	+	10326	9394
random3281	HD2_scaffold_6	8580654	8588383	+	7730	7511
random3282	HD2_scaffold_4	6043667	6049585	+	5919	5199
random3283	HD2_scaffold_3	14174758	14179453	+	4696	4587
random3284	HD2_scaffold_195	10260	14381	+	4122	3142
random3285	HD2_scaffold_1	20544285	20547646	+	3362	3170
random3286	HD2_scaffold_4	940093	944549	+	4457	3496
random3287	HD2_scaffold_10	5035808	5039981	+	4174	4237
random3288	HD2_scaffold_12	3759315	3765821	+	6507	5995
random3289	HD2_scaffold_3	10592226	10601415	+	9190	8306
random3290	HD2_scaffold_9	2155501	2163204	+	7704	7009
random3291	HD2_scaffold_9	1124419	1130320	+	5902	5745
random3292	HD2_scaffold_3	13739474	13743829	+	4356	4469
random3293	HD2_scaffold_11	1764011	1768707	+	4697	4809
random3294	HD2_scaffold_3	8650917	8654751	+	3835	3665
random3295	HD2_scaffold_12	4724045	4729031	+	4987	4297
random3296	HD2_scaffold_8	6480646	6485841	+	5196	5096
random3297	HD2_scaffold_5	7826323	7834238	+	7916	7471
random3298	HD2_scaffold_5	15162778	15165934	+	3157	833
random3299	HD2_scaffold_1	4398771	4403138	+	4368	4237
random3300	HD2_scaffold_5	7720409	7725757	+	5349	5159
random3301	HD2_scaffold_2	8240418	8250431	+	10014	9179
random3302	HD2_scaffold_3	1781535	1785242	+	3708	4064
random3303	HD2_scaffold_10	7863161	7867774	+	4614	4643
random3304	HD2_scaffold_3	8962455	8966164	+	3710	3409
random3305	HD2_scaffold_2	6214142	6219159	+	5018	5060
random3306	HD2_scaffold_1	15823898	15827561	+	3664	3543
random3307	HD2_scaffold_7	5498166	5501903	+	3738	3816
random3308	HD2_scaffold_1	3314963	3320749	+	5787	5146
random3309	HD2_scaffold_9	1370592	1375856	+	5265	4984
random3310	HD2_scaffold_3	8784409	8788517	+	4109	4006
random3311	HD2_scaffold_3	20399251	20403409	+	4159	3606
random3312	HD2_scaffold_8	5621019	5625196	+	4178	4449
random3313	HD2_scaffold_7	11083073	11086081	+	3009	2973
random3314	HD2_scaffold_4	9114133	9118963	+	4831	4452
random3315	HD2_scaffold_1	10395144	10399307	+	4164	4062
random3316	HD2_scaffold_8	165664	175336	+	9673	11020
random3317	HD2_scaffold_12	4144092	4148531	+	4440	4229
random3318	HD2_scaffold_6	3597679	3605631	+	7953	7467
random3319	HD2_scaffold_141	6213	8263	+	2051	2085
random3320	HD2_scaffold_8	9435740	9439953	+	4214	3773
random3321	HD2_scaffold_7	7491197	7496953	+	5757	6102
random3322	HD2_scaffold_7	11896396	11899889	+	3494	3579
random3323	HD2_scaffold_12	5655051	5672942	+	17892	14389
random3324	HD2_scaffold_4	4950923	4965693	+	14771	29401
random3325	HD2_scaffold_4	2848744	2852862	+	4119	4152
random3326	HD2_scaffold_1	2876075	2880076	+	4002	2830
random3327	HD2_scaffold_8	11151317	11155387	+	4071	3882
random3328	HD2_scaffold_5	7019116	7032828	+	13713	12630
random3329	HD2_scaffold_2	8083470	8087972	+	4503	4341
random3330	HD2_scaffold_5	5920752	5928817	+	8066	7354
random3331	HD2_scaffold_8	3067390	3081326	+	13937	12688
random3332	HD2_scaffold_12	608790	619250	+	10461	9408
random3333	HD2_scaffold_4	1412362	1413898	+	1537	1383
random3334	HD2_scaffold_8	1296829	1303692	+	6864	6324
random3335	HD2_scaffold_11	61423	68778	+	7356	7005
random3336	HD2_scaffold_6	11949960	11960285	+	10326	10190
random3337	HD2_scaffold_7	1118221	1125950	+	7730	6361
random3338	HD2_scaffold_11	709300	715218	+	5919	5466
random3339	HD2_scaffold_8	1312422	1317117	+	4696	4682
random3340	HD2_scaffold_6	12005307	12009428	+	4122	3786
random3341	HD2_scaffold_5	13671758	13675119	+	3362	3405
random3342	HD2_scaffold_1	28179285	28183741	+	4457	2861
random3343	HD2_scaffold_7	7514802	7518975	+	4174	3719
random3344	HD2_scaffold_1	14494829	14501335	+	6507	5844
random3345	HD2_scaffold_12	2789356	2798545	+	9190	8642
random3346	HD2_scaffold_7	5976508	5984211	+	7704	7484
random3347	HD2_scaffold_10	10070897	10076798	+	5902	6058
random3348	HD2_scaffold_5	5469632	5473987	+	4356	4365
random3349	HD2_scaffold_11	36562	41258	+	4697	8620
random3350	HD2_scaffold_5	872756	876590	+	3835	3827
random3351	HD2_scaffold_3	14524225	14529211	+	4987	5894
random3352	HD2_scaffold_9	11175821	11181016	+	5196	3608
random3353	HD2_scaffold_1	1287756	1295671	+	7916	4062
random3354	HD2_scaffold_1	25697557	25700713	+	3157	2960
random3355	HD2_scaffold_1	15436889	15441256	+	4368	4155
random3356	HD2_scaffold_3	766705	772053	+	5349	5500
random3357	HD2_scaffold_11	816156	826169	+	10014	9367
random3358	HD2_scaffold_1	22959061	22962768	+	3708	3859
random3359	HD2_scaffold_2	9709569	9714182	+	4614	3992
random3360	HD2_scaffold_1	26867227	26870936	+	3710	3540
random3361	HD2_scaffold_9	6109262	6114279	+	5018	4914
random3362	HD2_scaffold_12	1650857	1654520	+	3664	3806
random3363	HD2_scaffold_4	4916724	4920461	+	3738	3883
random3364	HD2_scaffold_2	17438579	17444365	+	5787	5340
random3365	HD2_scaffold_11	3019864	3025128	+	5265	5370
random3366	HD2_scaffold_1	27029162	27033270	+	4109	3870
random3367	HD2_scaffold_60	34014	38172	+	4159	11805
random3368	HD2_scaffold_40	49546	53723	+	4178	4476
random3369	HD2_scaffold_3	11707308	11710316	+	3009	2795
random3370	HD2_scaffold_13	89403	94233	+	4831	11659
random3371	HD2_scaffold_2	15747874	15752037	+	4164	4048
random3372	HD2_scaffold_1	26057870	26067542	+	9673	8901
random3373	HD2_scaffold_1	28791648	28796087	+	4440	4163
random3374	HD2_scaffold_2	398373	406325	+	7953	7404
random3375	HD2_scaffold_12	649887	651937	+	2051	1733
random3376	HD2_scaffold_7	9874101	9878314	+	4214	4232
random3377	HD2_scaffold_11	4834600	4840356	+	5757	4666
random3378	HD2_scaffold_1	19418722	19422215	+	3494	3801
random3379	HD2_scaffold_10	11050122	11068013	+	17892	15466
random3380	HD2_scaffold_7	7002035	7016805	+	14771	14650
random3381	HD2_scaffold_2	6741081	6745199	+	4119	3846
random3382	HD2_scaffold_7	13796248	13800249	+	4002	3888
random3383	HD2_scaffold_7	12024440	12028510	+	4071	4058
random3384	HD2_scaffold_8	552175	565887	+	13713	13187
random3385	HD2_scaffold_7	3370881	3375383	+	4503	4301
random3386	HD2_scaffold_9	9584153	9592218	+	8066	8197
random3387	HD2_scaffold_2	222439	236375	+	13937	12743
random3388	HD2_scaffold_10	11281525	11291985	+	10461	6841
random3389	HD2_scaffold_12	5751449	5752985	+	1537	894
random3390	HD2_scaffold_10	917393	924256	+	6864	6645
random3391	HD2_scaffold_8	296719	304074	+	7356	6510
random3392	HD2_scaffold_3	7226525	7236850	+	10326	9811
random3393	HD2_scaffold_164	8789	16518	+	7730	17890
random3394	HD2_scaffold_7	10059047	10064965	+	5919	5841
random3395	HD2_scaffold_2	6088533	6093228	+	4696	4298
random3396	HD2_scaffold_10	359273	363394	+	4122	8438
random3397	HD2_scaffold_13	9729	13090	+	3362	8196
random3398	HD2_scaffold_7	13701012	13705468	+	4457	4211
random3399	HD2_scaffold_7	4571923	4576096	+	4174	3874
random3400	HD2_scaffold_4	4922536	4929042	+	6507	6668
random3401	HD2_scaffold_9	5282498	5291687	+	9190	9239
random3402	HD2_scaffold_12	1099094	1106797	+	7704	7226
random3403	HD2_scaffold_3	12248578	12254479	+	5902	5564
random3404	HD2_scaffold_7	60845	65200	+	4356	5803
random3405	HD2_scaffold_3	8201686	8206382	+	4697	4670
random3406	HD2_scaffold_9	4139786	4143620	+	3835	3783
random3407	HD2_scaffold_10	10053619	10058605	+	4987	4679
random3408	HD2_scaffold_11	1836583	1841778	+	5196	4990
random3409	HD2_scaffold_2	17074497	17082412	+	7916	7362
random3410	HD2_scaffold_5	3624919	3628075	+	3157	3115
random3411	HD2_scaffold_5	5060228	5064595	+	4368	4129
random3412	HD2_scaffold_10	7570223	7575571	+	5349	5449
random3413	HD2_scaffold_4	4538586	4548599	+	10014	8363
random3414	HD2_scaffold_4	3952785	3956492	+	3708	3703
random3415	HD2_scaffold_9	11787147	11791760	+	4614	4464
random3416	HD2_scaffold_3	14192059	14195768	+	3710	4054
random3417	HD2_scaffold_2	1875388	1880405	+	5018	3862
random3418	HD2_scaffold_10	2372469	2376132	+	3664	3934
random3419	HD2_scaffold_683	213	3950	+	3738	1780
random3420	HD2_scaffold_1	6377175	6382961	+	5787	5643
random3421	HD2_scaffold_2	14720801	14726065	+	5265	5004
random3422	HD2_scaffold_3	828455	832563	+	4109	3772
random3423	HD2_scaffold_8	1131738	1135896	+	4159	4266
random3424	HD2_scaffold_6	5319160	5323337	+	4178	3774
random3425	HD2_scaffold_396	4680	7688	+	3009	3886
random3426	HD2_scaffold_1	14858684	14863514	+	4831	4707
random3427	HD2_scaffold_1	10578783	10582946	+	4164	4359
random3428	HD2_scaffold_12	2408324	2417996	+	9673	6567
random3429	HD2_scaffold_5	6743877	6748316	+	4440	4192
random3430	HD2_scaffold_9	10514225	10522177	+	7953	6951
random3431	HD2_scaffold_6	12469617	12471667	+	2051	2116
random3432	HD2_scaffold_6	5014531	5018744	+	4214	3309
random3433	HD2_scaffold_2	6730736	6736492	+	5757	5276
random3434	HD2_scaffold_5	13538396	13541889	+	3494	4963
random3435	HD2_scaffold_10	210153	228044	+	17892	28871
random3436	HD2_scaffold_11	1737799	1752569	+	14771	24383
random3437	HD2_scaffold_97	3144	7262	+	4119	20736
random3438	HD2_scaffold_2	20156149	20160150	+	4002	3804
random3439	HD2_scaffold_10	9916406	9920476	+	4071	4027
random3440	HD2_scaffold_1	1428224	1441936	+	13713	12105
random3441	HD2_scaffold_1	11564581	11569083	+	4503	3479
random3442	HD2_scaffold_2	7065100	7073165	+	8066	7544
random3443	HD2_scaffold_9	4981650	4995586	+	13937	13435
random3444	HD2_scaffold_8	11512534	11522994	+	10461	8572
random3445	HD2_scaffold_4	15841587	15843123	+	1537	1730
random3446	HD2_scaffold_2	7280432	7287295	+	6864	6223
random3447	HD2_scaffold_3	18261340	18268695	+	7356	6192
random3448	HD2_scaffold_8	1742162	1752487	+	10326	10048
random3449	HD2_scaffold_1	2400841	2408570	+	7730	6775
random3450	HD2_scaffold_3	20366395	20372313	+	5919	5493
random3451	HD2_scaffold_109	15682	20377	+	4696	27720
random3452	HD2_scaffold_6	4586948	4591069	+	4122	4074
random3453	HD2_scaffold_3	16408050	16411411	+	3362	3168
random3454	HD2_scaffold_5	2176339	2180795	+	4457	4586
